form,kind,meaning,name,original,rating,sex,source
"short form",Unisex,"""heard of God,"" ""his name is El,"" or ""name of God""",SAM,"Samantha and Samuel, both",meaning,male,English
spelling,Variant,"""heard of God,"" ""his name is El,"" or ""name of God""",SAMMIE,"unisex Sammy",meaning,male,English
"pet form",Unisex,"""heard of God,"" ""his name is El,"" or ""name of God""",SAMMY,"Samantha and Samuel, both",meaning,male,English
form,Anglicized,"""like the sun""",SAMSON,"Sampson (Hebrew Shimshown)",meaning,male,Greek
form,Anglicized,"""heard of God,"" ""his name is El,"" or ""name of God""",SAMUEL,"Samouel (Hebrew Shemuwel)",meaning,male,Greek
form,Short,"""defender of mankind""",SANDER,Alexander,meaning,male,English
spelling,Variant,"""sand ford""",SANDFORD,Sanford,meaning,male,English
spelling,Variant,"""Scotsman""",SCOT,Scott,meaning,male,English
form,Pet,"""Scotsman""",SCOTTIE,Scott,meaning,male,English
spelling,Variant,"""Scotsman""",SCOTTY,Scottie,meaning,male,English
spelling,Variant,"""St Maurus""",SEAMOUR,Seymour,meaning,male,English
form,Anglicized,"""God is gracious""",SEAN,"Gaelic Seán",meaning,male,Irish
form,English,"""from Sebaste""",SEBASTIAN,Sébastien,meaning,male,French
form,Anglicized,"""hairy, rough""",SEIR,Seiyr,meaning,male,Hebrew
form,Anglicized,"""a rock""",SELA,Cela,meaning,male,Hebrew
form,Anglicized,"""a rock""",SELAH,Cela,meaning,male,Hebrew
form,Anglicized,"""Sin (the moon god) has taken the place of brothers to me""",SENNACHERIB,Cancheriyb,meaning,male,Hebrew
form,Anglicized,"""buttocks""",SETH,Sheth,meaning,male,Hebrew
spelling,Variant,"""battle""",SHAD,Chad,"possibly meaning",male,English
form,Anglicized,"""retribution""",SHALLUM,Shalluwm,meaning,male,Hebrew
form,Anglicized,"""a message, tidings"" or ""that which is heard""",SHAMER,Shamuwr,meaning,male,Hebrew
form,Anglicized,"""a message, tidings"" or ""that which is heard."" In the bible, this is the name of a Levite.Anglicized form of Hebrew Shamiyr, meaning ""a sharp point,"" hence ""thorn""",SHAMIR,Shamuwr,meaning,male,Hebrew
form,Anglicized,"""supplanter""",SHAMUS,"Gaelic Séamus",meaning,male,Irish
form,Anglicized,"""God is gracious""",SHANE,"Gaelic Seán",meaning,male,Irish
spelling,Variant,"""old river"" or ""river of wisdom""",SHANNEN,"unisex Shannon",meaning,male,English
"variant spelling",English,"""handsome""",SHAQUILLE,Shakil,meaning,male,Arabic
form,Anglicized,"""asked for, desired""",SHAUL,Shauwl,meaning,male,Hebrew
spelling,Variant,"""God is gracious""",SHAUN,Shawn,meaning,male,English
form,Anglicized,"""hawk-like."" English surname transferred to forename use, meaning ""copse, wood""",SHAW,"Gaelic Seaghdh",meaning,male,Scottish
spelling,Variant,"""God is gracious""",SHAWN,Sean,meaning,male,English
spelling,Variant,"""hawk-like""",SHAY,"unisex Shea","possibly meaning",male,English
spelling,Variant,"""hawk-like""",SHAYE,"unisex Shea","possibly meaning",male,English
spelling,Variant,"""God is gracious""",SHAYNE,Shane,meaning,male,English
form,Anglicized,"""borrowed from God""",SHEALTIEL,Shealtiyel,meaning,male,Hebrew
spelling,Variant,"""supplanter""",SHEAMUS,Shamus,meaning,male,English
form,Short,"""clearing near a ledge/slope""",SHELL,"unisex Shelley",meaning,male,English
form,Anglicized,"""my peace"" or ""peaceful""",SHELOMI,Shelomiy,meaning,male,Hebrew
form,Anglicized,"""friend of God""",SHELUMIEL,Shelumiyel,meaning,male,Hebrew
form,Anglicized,"""whom Jehovah has answered"" or ""whom Jehovah has heard""",SHEMAIAH,Shemayah,meaning,male,Hebrew
form,Anglicized,"""heard of God,"" ""his name is El,"" or ""name of God""",SHEMUEL,Shemuwel,meaning,male,Hebrew
form,Anglicized,"""whom Jehovah defends""",SHEPHATIAH,Shephatyah,meaning,male,Hebrew
form,Anglicized,"""he who is to be sent,"" ""he whose it is,"" ""peaceable one"" ""place of rest"" or ""rest, tranquility""",SHILOH,"Shiyloh, of uncertain etymology","possibly meaning",male,Hebrew
form,Anglicized,"""famous, renowned""",SHIMEA,Shimiy,meaning,male,Hebrew
form,Anglicized,"""famous, renowned""",SHIMEI,Shimiy,meaning,male,Hebrew
form,Anglicized,"""famous, renowned""",SHIMHI,Shimiy,meaning,male,Hebrew
form,Anglicized,"""famous, renowned""",SHIMI,Shimiy,meaning,male,Hebrew
form,Anglicized,"""sowing,"" i.e., ""fruitful, seed-bearing, producing many offspring""",SHOLTO,"Gaelic Sìoltach",meaning,male,Scottish
form,Pet,"""bold victory""",SIB,"English Sibald",meaning,male,Middle
spelling,Variant,"""bold victory""",SIBALD,"English Sybald",meaning,male,Middle
form,Pet,"""bold victory""",SIBBE,"English Sibald",meaning,male,Middle
"short form",Masculine,"""St Denis""",SID,"unisex Sidney",meaning,male,English
form,Contracted,"""from the forest""",SILAS,Silouanos,meaning,male,Greek
form,Short,"""hearkening""",SIM,Simon,meaning,male,English
form,Anglicized,"""hearkening""",SIMEON,Symeon,meaning,male,Greek
form,"English and French","""hearkening."" In the New Testament bible, this is the name of many characters, including a sorcerer and a brother of Jesus. It is often confused with Simon (2). Greek byname derived from the word simós, meaning ""flat- or snub-nosed""",SIMON,"Simōn",meaning,male,Greek
form,"Middle English","""sea-guard""",SIWARD,Siweard,meaning,male,Anglo-Saxon
form,Anglicized,"""wood leaf"" or ""wood blade""",SKIDBLADNIR,"Norse Skíðblaðnir","possibly meaning",male,Old
spelling,Variant,"""protection, shelter""",SKUYLER,"unisex Skyler",meaning,male,English
spelling,Variant,"""cloud"" or ""sky""",SKYE,"unisex Sky",meaning,male,English
spelling,Variant,"""protection, shelter""",SKYLAR,"unisex Schuyler",meaning,male,English
spelling,Variant,"""protection, shelter""",SKYLER,"unisex Skylar",meaning,male,English
spelling,Variant,"""little raider""",SLOAN,"unisex Sloane",meaning,male,English
form,Pet,"""from the forest""",SLY,Sylvester,meaning,male,English
form,Anglicized,"""an acquaintance of God""",SODI,Cowdiy,meaning,male,Hebrew
form,Short,"""peaceable""",SOL,Solomon,meaning,male,English
form,Pet,"""peaceable""",SOLLY,Solomon,meaning,male,English
form,Anglicized,"""peaceable""",SOLOMON,"Solomōn",meaning,male,Greek
spelling,Variant,"""youngster""",SONNIE,Sonny,meaning,male,English
spelling,Variant,"""resurrection""",STACY,"unisex Stacey",meaning,male,English
form,Short,"""stone clearing,"" and other names containing Old English stan, meaning ""stone""",STAN,Stanley,meaning,male,English
form,Anglicized,"""careful, thoughtful""",STANDISH,"Gaelic Anéislis",meaning,male,Irish
form,Short,"""crown""",STE,Stephen,meaning,male,English
spelling,Variant,"""crown""",STEF,"unisex Steph",meaning,male,English
"short form",Unisex,"""crown""",STEPH,"Stephen and Stephanie, both",meaning,male,English
form,Anglicized,"""crown""",STEPHANAS,Stephanos,meaning,male,Greek
form,Anglicized,"""crown""",STEPHEN,"Stephanos (Latin Stephanus)",meaning,male,Greek
form,Short,"""crown""",STEVE,Steven,meaning,male,English
"pet form",Unisex,"""crown""",STEVIE,"Steven and Stevania, both",meaning,male,English
form,Short,"""steward""",STEW,Stewart,meaning,male,English
spelling,Variant,"""little star""",STIRLING,Sterling,meaning,male,English
"short form","English and Scottish","""house guard; steward""",STU,Stuart,meaning,male,French
form,French,"""house guard; steward""",STUART,Stewart,meaning,male,English
form,Anglicized,"""well-going""",SWEENEY,Suibhne,meaning,male,Gaelic
spelling,Variant,"""strong""",SWITHUN,"English Swithin",meaning,male,Old
form,"Middle English","""bold victory""",SYBALD,Sigebeald,meaning,male,Anglo-Saxon
form,Short,"""St Denis""",SYD,"unisex Sydney",meaning,male,English
spelling,Variant,"""St Denis""",SYDNEY,"unisex Sidney",meaning,male,English
form,English,"""from the forest""",SYLVESTER,Sylvestre,meaning,male,French
form,Pet,"""courageous, large-hearted.""Irish Anglicized form of Gaelic Tadhg, meaning ""poet""",TAD,Thaddeus,meaning,male,English
spelling,Variant,"""little poet""",TAEGAN,Teagan,meaning,male,English
form,Pet,"""beloved""",TAFFY,Dafydd,meaning,male,Welsh
form,Anglicized,"""delay"" and ""station""",TAHATH,Terach,meaning,male,Hebrew
form,Anglicized,"""abounding in furrows""",TALMAI,Talmay,meaning,male,Hebrew
form,Anglicized,"""divine kettle""",TASKILL,"Gaelic Tasgall",meaning,male,Scottish
spelling,Variant,"""cutter of cloth, tailor""",TAYLER,"unisex Taylor",meaning,male,English
form,"Irish Anglicized","""poet""",TEAGUE,Tadhg,meaning,male,Gaelic
spelling,Variant,"""poet""",TEIGE,Teigue,meaning,male,English
form,"Irish Anglicized","""poet""",TEIGUE,Tadhg,meaning,male,Gaelic
form,Pet,"""rub, turn, twist""",TEL,Terence,"possibly meaning",male,English
form,Anglicized,"""on the right, south""",TEMAN,Teyman,meaning,male,Hebrew
spelling,Variant,"""from Teman""",TEMANI,Temeni,meaning,male,English
form,Anglicized,"""from Teman"" or ""southerner""",TEMENI,Teymeniy,meaning,male,Hebrew
"pet form",Medieval,"""little follower of Dionysos""",TENNEY,Dennis,meaning,male,English
"unisex form",Anglicized,"""delay"" and ""station""",TERAH,Terach,meaning,male,Hebrew
spelling,Variant,"""rub, turn, twist""",TERANCE,Terence,"possibly meaning",male,English
form,Anglicized,"""instigator."" English form of Latin Terentius, possibly meaning ""rub, turn, twist""",TERENCE,"Gaelic Toirdhealbhach",meaning,male,Irish
form,Anglicized,"""instigator."" Variant spelling of English Terence, possibly meaning ""rub, turn, twist""",TERRANCE,"Gaelic Toirdhealbhach",meaning,male,Irish
spelling,Variant,"""Thor's ruler""",TERRELL,Tyrrell,"possibly meaning",male,English
form,Anglicized,"""instigator.""Variant spelling of English Terence, possibly meaning ""rub, turn, twist""",TERRENCE,"Gaelic Toirdhealbhach",meaning,male,Irish
form,Short,"""courageous, large-hearted""",THAD,Thaddeus,"possibly meaning",male,English
form,Anglicized,"""courageous, large-hearted.""Irish Anglicized form of Gaelic Tadhg, meaning ""poet""",THADDEUS,Thaddaeus,"possibly meaning",male,Latin
spelling,Variant,"""courageous, large-hearted""",THADEUS,Thaddeus,"possibly meaning",male,English
form,Pet,"""poet""",THADY,Thaddeus,meaning,male,English
form,Short,"""gift of God""",THEO,Theodore,meaning,male,English
form,English,"""gift of God""",THEODORE,Théodore,meaning,male,French
form,Short,"""twin""",THOM,Thomas,meaning,male,English
form,English,"""twin."" In the New Testament bible, this is the name of one of the twelve apostles. He is referred to as ""Thomas, called Didymus""",THOMAS,"Thōmas",meaning,male,Greek
form,Anglicized,"""born of Djehuty (Thoth)"" or ""born of the ibis""",THUTMOSE,Djehuty-mes,meaning,male,Egyptian
form,Anglicized,"""born of Djehuty (Thoth)"" or ""born of the ibis""",THUTMOSIS,Djehuty-mes,meaning,male,Egyptian
form,Anglicized,"""lord""",TIARNACH,"Gaelic Tighearnach",meaning,male,Irish
form,Anglicized,"""little lord""",TIARNAN,"Gaelic Tighearnán",meaning,male,Irish
form,Pet,"""people-bold""",TIBBY,Theobald,meaning,male,English
form,Anglicized,"""little lord""",TIERNAN,"Gaelic Tighearnán",meaning,male,Irish
form,Anglicized,"""lord""",TIERNEY,"Gaelic Tighearnach",meaning,male,Irish
spelling,Variant,"""hope""",TIKVA,"unisex Tikvah",meaning,male,English
form,Anglicized,"""hope""",TIKVAH,"unisex Tiqvah",meaning,male,Hebrew
form,Short,"""to honor God""",TIM,Timothy,meaning,male,English
form,Pet,"""to honor God""",TIMMY,Timothy,meaning,male,English
form,Short,"""to honor God""",TIMO,Timothy,meaning,male,English
form,English,"""to honor God""",TIMOTHY,Timotheos,meaning,male,Greek
form,Anglicized,"""desire""",TIRAS,Tiyrac,meaning,male,Hebrew
form,Anglicized,"""ruler of the people""",TOAL,"Gaelic Tuathal",meaning,male,Irish
form,Anglicized,"""God is good""",TOBIAH,Towbiyah,meaning,male,Hebrew
form,Pet,"""God is good""",TOBY,"Tobiah and Greek Tobias",meaning,male,English
spelling,Variant,"""fox""",TOD,Todd,meaning,male,English
form,Pet,"""son of Talmai""",TOLLY,Bartholomew,meaning,male,English
form,Short,"""twin""",TOM,Thomas,meaning,male,English
spelling,Variant,"""twin""",TOMMI,Tommy,meaning,male,English
spelling,Variant,"""twin""",TOMMIE,Tommy,meaning,male,English
form,Pet,"""twin""",TOMMY,Thomas,meaning,male,English
form,Pet,"""invaluable""",TONE,Anthony,"possibly meaning",male,English
form,Pet,"""invaluable""",TONEY,Anthony,"possibly meaning",male,English
form,Short,"""Christ-bearer""",TOPHER,Christopher,meaning,male,English
form,Short,"""place of Thracius""",TRACE,"unisex Tracy",meaning,male,English
spelling,Variant,"""place of Thracius""",TRACEY,"unisex Tracy",meaning,male,English
form,Anglicized,"""very iron-like""",TRAHERNE,Trahaearn,meaning,male,Welsh
form,Short,"""large settlement""",TREV,Trevor,meaning,male,English
form,Anglicized,"""large settlement""",TREVOR,Trefor,meaning,male,Welsh
"variant spelling",English,"""riot, tumult""",TRISTEN,"Tristan, probably",meaning,male,French
"variant spelling",English,"""riot, tumult""",TRISTIN,"Tristan, probably",meaning,male,French
"variant spelling",English,"""riot, tumult""",TRISTON,"Tristan, probably",meaning,male,French
spelling,Variant,"""true man""",TRUEMAN,Truman,meaning,male,English
form,Anglicized,"""thou shall be brought""",TUBAL,Tuwbal,meaning,male,Hebrew
form,Anglicized,"""thou shall be brought of Cain""",TUBAL-CAIN,"Tuwbal Qayin",meaning,male,Hebrew
form,Anglicized,"""first of the people; king of nations""",TUDOR,Tudur,meaning,male,Welsh
form,Anglicized,"""instigator""",TURLOUGH,"Gaelic Toirdhealbhach",meaning,male,Irish
form,Medieval,"""people-bold""",TYBALT,Theobald,meaning,male,English
spelling,Variant,"""roof-tiler""",TYLAR,Tyler,meaning,male,English
spelling,Variant,"""roof-tiler""",TYLOR,Tyler,meaning,male,English
spelling,Variant,"""stubborn""",TYRELL,Tyrrell,"possibly meaning",male,English
spelling,Variant,"""land of Owen""",TYRON,Tyrone,meaning,male,English
form,Short,"""heard of God,"" ""his name is El,"" or ""name of God""",UEL,Samuel,meaning,male,English
form,Anglicized,"""will-helmet."" Possibly a Middle English form of Old High German Willerich, meaning ""will-power""",ULICK,"Gaelic Uilleag",meaning,male,Irish
form,"Middle English","""wolf power""",ULRIC,Wulfric,meaning,male,Anglo-Saxon
spelling,Variant,"""wolf power""",ULRICK,Ulric,meaning,male,English
form,Anglicized,"""of Ulster""",ULTAN,"Gaelic Ultán",meaning,male,Irish
spelling,Variant,"""afflicted, depressed""",UNI,Unni,meaning,male,English
form,Anglicized,"""afflicted, depressed""",UNNI,Unniy,meaning,male,Hebrew
form,Anglicized,"""flame or light of fire,"" also possibly ""revelation""",UR,Uwr,meaning,male,Hebrew
form,English,"""of the city""",URBAN,Urbane,meaning,male,Latin
form,Anglicized,"""fiery"" or ""my flame, my light""",URI,Uwriy,meaning,male,Hebrew
spelling,Variant,"""flame of Jehovah"" or ""God is my light""",URIA,Uriah,meaning,male,English
form,Anglicized,"""flame of Jehovah"" or ""God is my light""",URIAH,"Ourias (Hebrew Uwriyah)",meaning,male,Greek
form,Anglicized,"""light""",URIAN,Uryan,meaning,male,Hebrew
form,Anglicized,"""flame of God"" or ""light of the Lord""",URIEL,Uwriyel,meaning,male,Hebrew
form,Anglicized,"""flame of Jehovah"" or ""God is my light""",URIJAH,Uwriyah,meaning,male,Hebrew
spelling,Variant,"""whom Jehovah helps""",UTAI,Uthai,meaning,male,English
form,Anglicized,"""whom Jehovah helps""",UTHAI,Uwthay,meaning,male,Hebrew
form,Anglicized,"""soft and sandy earth"" or ""to consult""",UZ,Uwts,meaning,male,Hebrew
form,Anglicized,"""to depart, to leave,"" ""to be flooded,"" or ""to be exhausted""",UZAL,"Uwzal, of uncertain derivation","possibly meaning",male,Hebrew
spelling,Variant,"""power of Jehovah""",UZIA,Uzzia,meaning,male,English
spelling,Variant,"""power of Jehovah""",UZIAH,Uzzia,meaning,male,English
spelling,Variant,"""God is my strength""",UZIEL,Uzziel,meaning,male,English
form,Anglicized,"""power of Jehovah""",UZZIA,Uzziya,meaning,male,Hebrew
spelling,Variant,"""power of Jehovah""",UZZIAH,Uzzia,meaning,male,English
form,Anglicized,"""God is my strength""",UZZIEL,Uzziyel,meaning,male,Hebrew
"short form",Unisex,"""healthy, strong""",VAL,"Valentine and Latin Valentina, both",meaning,male,English
form,English,"""healthy, strong""",VALENTINE,Valentinus,meaning,male,Latin
form,Short,"""lives by a fen/marsh""",VAN,Vance,meaning,male,English
spelling,Variant,"""flourishing""",VERGIL,Virgil,"possibly meaning",male,English
form,Short,"""place of alder trees""",VERN,Vernon,meaning,male,English
spelling,Variant,"""place of alder trees""",VERNE,Vern,meaning,male,English
form,Short,"""from the forest""",VESTER,Sylvester,meaning,male,English
"short form",English,"""conqueror""",VICK,"Latin Victor",meaning,male,Roman
form,Short,"""conquering""",VIN,Vincent,meaning,male,English
form,Short,"""conquering""",VINCE,Vincent,meaning,male,English
form,Anglicized,"""high lord"" or ""overlord""",VORTIGERN,"Welsh Guorthigern",meaning,male,Old
form,Anglicized,"""wide and slow-flowing river""",WAINAMOINEN,Väinämöinen,meaning,male,Finnish
spelling,Variant,"""foreigner, stranger""",WALLIS,Wallace,meaning,male,English
form,Short,"""ruler of the army""",WALT,Walter,meaning,male,English
form,English,"""ruler of the army""",WALTER,Walther,meaning,male,German
"pet form",Old,"""ruler of the army""",WAT,Walter,meaning,male,English
form,English,"""war territory"" or ""battlefield""",WAYLAND,Wieland,meaning,male,German
form,Short,"""will""",WIL,"English names beginning with Wil-",meaning,male,Old
spelling,Variant,"""wild boar""",WILBUR,"English Wilber",meaning,male,Middle
form,Short,"""desires peace""",WILF,"English Wilfred",meaning,male,Middle
spelling,Variant,"""desires peace""",WILFRED,"English Wilfrid",meaning,male,Middle
