"release","date","author","status","maturity","version","first","distribution","abstract"
"Text-Minify-XS-v0.5.5-TRIAL","2022-02-13T10:59:25","RRWO","cpan","developer","v0.5.5","","Text-Minify-XS","remove indentation and trailing whitespace"
"Lang-HL-5.006","2022-02-13T13:48:38","RAJ","cpan","released","5.006","","Lang-HL",""
"Astro-SpaceTrack-0.149_01","2022-02-13T15:36:07","WYANT","cpan","developer","0.149_01","","Astro-SpaceTrack","Download satellite orbital elements from Space Track"
"Genealogy-AncestorChart-0.0.1","2022-02-13T17:19:45","DAVECROSS","cpan","released","v0.0.1","1","Genealogy-AncestorChart","create a table of genealogical ancestors."
"YAOO-0.01","2022-02-13T19:06:12","LNATION","cpan","released","0.01","1","YAOO","Yet Another Object Orientation"
"YAOO-0.02","2022-02-13T19:11:35","LNATION","cpan","released","0.02","","YAOO","Yet Another Object Orientation"
"Text-Amuse-Compile-1.82","2022-02-13T19:29:33","MELMOTHX","latest","released","1.82","","Text-Amuse-Compile","Compiler for Text::Amuse"
"YAOO-0.03","2022-02-13T19:35:51","LNATION","cpan","released","0.03","","YAOO","Yet Another Object Orientation"
"Slovo-2022.02.12","2022-02-13T20:11:28","BEROV","backpan","released","v2022.02.12","","Slovo","Искони бѣ Слово"
"Slovo-Plugin-Prodan-0.01","2022-02-13T20:16:05","BEROV","backpan","released","0.01","1","Slovo-Plugin-Prodan","Make and manage sales in your Slovo-based site"
"Quiq-1.199","2022-02-13T21:42:43","FSEITZ","latest","released","1.199","","Quiq","Class library for rapid development"
"Math-Sequence-DeBruijn-2022021301","2022-02-13T22:24:30","ABIGAIL","latest","released","2022021301","1","Math-Sequence-DeBruijn","Abstract"
"name-v0.0.1","2022-02-13T22:55:07","GRAF","latest","released","v0.0.1","","name","Take The Name"
"App-ImageMagickUtils-0.011","2022-02-14T00:06:03","PERLANCAR","latest","released","0.011","","App-ImageMagickUtils","Utilities related to ImageMagick"
"App-dateseq-0.106","2022-02-14T00:06:14","PERLANCAR","latest","released","0.106","","App-dateseq","Generate a sequence of dates"
"YAOO-0.04","2022-02-14T00:19:13","LNATION","cpan","released","0.04","","YAOO","Yet Another Object Orientation"
"PDL-Graphics-Gnuplot-2.020","2022-02-14T01:04:56","ETJ","latest","released","2.020","","PDL-Graphics-Gnuplot","Gnuplot-based plotting for PDL"
"PDL-Drawing-Prima-0.14","2022-02-14T04:32:18","DCMERTENS","latest","released","0.14","","PDL-Drawing-Prima","PDL-aware drawing functions for Prima widgets"
"PINE64-PCF8574-0.1","2022-02-14T05:26:52","CREDO","backpan","released","0.1","1","PINE64-PCF8574","Perl interface to the PCF8574 GPIO extender"
"PDL-Graphics-ColorSpace-0.200","2022-02-14T06:16:21","ETJ","cpan","released","0.200","","PDL-Graphics-ColorSpace","defines RGB space conversion parameters and white points."
"Finance-AMEX-Transaction-0.005","2022-02-14T06:17:48","THINC","latest","released","0.005","","Finance-AMEX-Transaction","Parse AMEX transaction files: EPRAW, EPPRC, EPTRN, CBNOT, GRRCN"
"PDL-Graphics-ColorSpace-0.201","2022-02-14T06:47:36","ETJ","cpan","released","0.201","","PDL-Graphics-ColorSpace","defines RGB space conversion parameters and white points."
"Lang-HL-5.009","2022-02-14T07:14:26","RAJ","cpan","released","5.009","","Lang-HL",""
"Getopt-EX-debug-1.01","2022-02-14T09:08:14","UTASHIRO","latest","released","1.01","1","Getopt-EX-debug","Getopt::EX debug module"
"Groonga-HTTP-0.07","2022-02-14T09:45:07","HORIMOTO","latest","released","0.07","1","Groonga-HTTP","Perl module for sending HTTP requests to Groonga."
"Text-Minify-XS-v0.5.6-TRIAL","2022-02-14T09:55:43","RRWO","cpan","developer","v0.5.6","","Text-Minify-XS","remove indentation and trailing whitespace"
"Lang-HL-5.010","2022-02-14T12:41:07","RAJ","cpan","released","5.010","","Lang-HL",""
"Lang-HL-5.011","2022-02-14T14:18:30","RAJ","cpan","released","5.011","","Lang-HL",""
"BorderStyle-3.0.0","2022-02-14T14:51:36","PERLANCAR","cpan","released","3.0.0","","BorderStyle","Border styles"
"BorderStyle-3.0.1","2022-02-14T14:51:47","PERLANCAR","cpan","released","3.0.1","","BorderStyle","Border styles"
"BorderStyles-Standard-0.012","2022-02-14T14:51:59","PERLANCAR","cpan","released","0.012","","BorderStyles-Standard","A standard collection of border styles"
"BorderStyles-Test-0.004","2022-02-14T14:53:25","PERLANCAR","cpan","released","0.004","","BorderStyles-Test","A collection of border styles, mainly for testing"
"Text-ANSITable-0.608","2022-02-14T14:53:37","PERLANCAR","latest","released","0.608","","Text-ANSITable","Create nice formatted tables using extended ASCII and ANSI colors"
"Text-Table-More-0.023","2022-02-14T14:53:48","PERLANCAR","latest","released","0.023","","Text-Table-More","Generate text table with simple interface and many options"
"Text-Table-TinyBorderStyle-0.005","2022-02-14T14:53:59","PERLANCAR","latest","released","0.005","","Text-Table-TinyBorderStyle","Text::Table::Tiny + support for border styles"
"BorderStyle-3.0.2","2022-02-14T15:00:43","PERLANCAR","latest","released","3.0.2","","BorderStyle","Border styles"
"BorderStyles-Standard-0.013","2022-02-14T15:02:44","PERLANCAR","latest","released","0.013","","BorderStyles-Standard","A standard collection of border styles"
"BorderStyles-Test-0.005","2022-02-14T15:02:55","PERLANCAR","latest","released","0.005","","BorderStyles-Test","A collection of border styles, mainly for testing"
"Etcd-Lock-0.01","2022-02-14T15:28:50","EBRUNI","cpan","released","0.01","1","Etcd-Lock","Lock based on etcd"
"DBD-Pg-3.15.1","2022-02-14T15:39:15","TURNSTEP","latest","released","3.15.1","","DBD-Pg","DBI PostgreSQL interface"
"Term-CLI-0.055002","2022-02-14T16:07:39","SBAKKER","latest","released","0.055002","","Term-CLI","CLI interpreter based on Term::ReadLine"
"Etcd-Lock-0.02","2022-02-14T16:25:33","EBRUNI","cpan","released","0.02","","Etcd-Lock","Lock based on etcd"
"Parser-MGC-0.20","2022-02-14T16:53:53","PEVANS","latest","released","0.20","","Parser-MGC","build simple recursive-descent parsers"
"App-perlimports-0.000034","2022-02-14T18:51:30","OALDERS","latest","released","0.000034","","App-perlimports","Make implicit imports explicit"
"YAOO-0.05","2022-02-14T21:05:52","LNATION","cpan","released","0.05","","YAOO","Yet Another Object Orientation"
"AnyEvent-STOMP-Client-0.41","2022-02-14T21:09:57","RAPHI","latest","released","0.41","","AnyEvent-STOMP-Client","An event-based non-blocking STOMP 1.2 client based on AnyEvent and Object::Event."
"Lab-Measurement-3.810","2022-02-14T21:54:30","AKHUETTEL","latest","released","3.810","","Lab-Measurement","Test and measure with Perl"
"Slovo-2022.2.14","2022-02-14T22:51:32","BEROV","cpan","released","v2022.2.14","","Slovo","Искони бѣ Слово"
"Slovo-Plugin-Prodan-0.02","2022-02-14T23:09:25","BEROV","cpan","released","0.02","","Slovo-Plugin-Prodan","Make and manage sales in your Slovo-based site"
"App-ISBN-Format-0.02","2022-02-14T23:13:52","SKIM","latest","released","0.02","","App-ISBN-Format","Base class and script for ISBN formatting."
"PINE64-PCF8574-0.01","2022-02-14T23:49:32","CREDO","backpan","released","0.01","1","PINE64-PCF8574","The great new PINE64::PCF8574!"
"Getopt-Long-Complete-0.316","2022-02-15T00:06:14","PERLANCAR","latest","released","0.316","","Getopt-Long-Complete","A drop-in replacement for Getopt::Long, with shell tab completion"
"Text-Table-HTML-0.007","2022-02-15T00:06:25","PERLANCAR","latest","released","0.007","","Text-Table-HTML","Generate HTML table"
"PINE64-PCF8574-0.101","2022-02-15T01:56:31","CREDO","latest","released","0.101","","PINE64-PCF8574",""
"Net-Curl-0.50","2022-02-15T06:44:21","SYP","latest","released","0.50","","Net-Curl","Perl interface for libcurl"
"Mojo-UserAgent-CookieJar-ChromeMacOS-0.02","2022-02-15T09:01:28","FAYLAND","cpan","released","0.02","","Mojo-UserAgent-CookieJar-ChromeMacOS","readonly Chrome(MacOSx) cookies for Mojo::UserAgent"
"HTTP-UserAgentClientHints-0.03","2022-02-15T11:29:18","BAYASHI","cpan","released","0.03","","HTTP-UserAgentClientHints","To Handle User Agent Client Hints"
"Lingua-PT-PLNbase-0.28","2022-02-15T11:42:17","AMBS","latest","released","0.28","","Lingua-PT-PLNbase","Perl extension for NLP of the Portuguese"
"YAOO-0.06","2022-02-15T13:07:04","LNATION","latest","released","0.06","","YAOO","Yet Another Object Orientation"
"ODS-0.01","2022-02-15T13:25:03","LNATION","cpan","released","0.01","1","ODS","Object Data Store"
"Perl-Tidy-20220215","2022-02-15T14:21:53","SHANCOCK","cpan","released","20220215","","Perl-Tidy","indent and reformat perl scripts"
"Text-Minify-XS-v0.6.0","2022-02-15T14:24:32","RRWO","latest","released","v0.6.0","","Text-Minify-XS","remove indentation and trailing whitespace"
"ODS-0.02","2022-02-15T14:50:04","LNATION","latest","released","0.02","","ODS","Object Data Store"
"Perl-Tidy-20220216","2022-02-15T16:27:06","SHANCOCK","cpan","released","20220216","","Perl-Tidy","indent and reformat perl scripts"
"Perl-Tidy-20220217","2022-02-15T16:54:52","SHANCOCK","latest","released","20220217","","Perl-Tidy","indent and reformat perl scripts"
"CallBackery-0.41.4","2022-02-15T17:20:03","OETIKER","latest","released","v0.41.4","","CallBackery","CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
"Azure-AD-Auth-0.04","2022-02-15T17:38:57","JLMARTIN","latest","released","0.04","","Azure-AD-Auth","Libraries for authenticating through Azure AD"
"String-Sprintf-1.002_01","2022-02-15T17:43:24","BDFOY","cpan","developer","1.002_01","","String-Sprintf","Custom overloading of sprintf"
"App-Staticperl-1.46","2022-02-15T18:37:51","MLEHMANN","latest","released","1.46","","App-Staticperl","perl, libc, 100 modules, all in one standalone 500kb file"
"Test-File-1.992","2022-02-15T19:42:28","BDFOY","latest","released","1.992","","Test-File","test file attributes"
"MsOffice-Word-HTML-Writer-1.07","2022-02-15T20:06:45","DAMI","latest","released","1.07","","MsOffice-Word-HTML-Writer","Writing documents for MsWord in HTML format"
"Genealogy-AncestorChart-0.0.2","2022-02-15T20:48:41","DAVECROSS","latest","released","v0.0.2","","Genealogy-AncestorChart","create a table of genealogical ancestors."
"Binance-API-1.09","2022-02-15T22:59:23","TASKULA","latest","released","1.09","","Binance-API","Perl module for interacting with the Binance API."
"App-renwd-0.008","2022-02-16T00:05:39","PERLANCAR","latest","released","0.008","","App-renwd","REName current (Working) Directory"
"Google-Ads-GoogleAds-Client-10.0.0","2022-02-16T02:48:40","WFANSH","latest","released","v10.0.0","","Google-Ads-GoogleAds-Client","Google Ads API Client Library for Perl"
"SPVM-0.9505","2022-02-16T03:43:03","KIMOTO","latest","released","0.9505","","SPVM","Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
"JSON-Schema-Modern-0.544","2022-02-16T05:56:15","ETHER","latest","released","0.544","","JSON-Schema-Modern","Validate data against a schema"
"OpenAPI-Modern-0.022","2022-02-16T06:02:29","ETHER","latest","released","0.022","1","OpenAPI-Modern","Validate HTTP requests and responses against an OpenAPI document"
"Mojolicious-Plugin-OpenAPI-Modern-0.001","2022-02-16T06:15:36","ETHER","latest","released","0.001","1","Mojolicious-Plugin-OpenAPI-Modern","Mojolicious plugin providing access to an OpenAPI document and parser"
"Lang-HL-5.012","2022-02-16T07:31:43","RAJ","cpan","released","5.012","","Lang-HL",""
"Template-Plex-v0.1.0","2022-02-16T07:42:07","DRCLAW","latest","released","v0.1.0","1","Template-Plex","Templates in (P)erl using (Lex)ical Aliasing"
"Net-Async-Redis-3.019","2022-02-16T07:44:56","TEAM","cpan","released","3.019","","Net-Async-Redis","Redis support for IO::Async"
"Lang-HL-5.016","2022-02-16T07:51:02","RAJ","latest","released","5.016","","Lang-HL",""
"Plack-Auth-SSO-OIDC-0.011","2022-02-16T09:35:59","NJFRANCK","cpan","released","0.011","","Plack-Auth-SSO-OIDC","implementation of OpenID Connect for Plack::Auth::SSO"
"Plack-Auth-SSO-OIDC-0.012","2022-02-16T10:17:54","NJFRANCK","latest","released","0.012","","Plack-Auth-SSO-OIDC","implementation of OpenID Connect for Plack::Auth::SSO"
"Scalar-List-Utils-1.61","2022-02-16T12:43:12","PEVANS","latest","released","1.61","","Scalar-List-Utils","Common Scalar and List utility subroutines"
"Net-DNS-Resolver-Unbound-1.07","2022-02-16T14:44:46","RWF","latest","released","1.07","","Net-DNS-Resolver-Unbound","Unbound resolver base for Net::DNS"
"Object-Pad-0.61","2022-02-16T18:39:37","PEVANS","latest","released","0.61","","Object-Pad","a simple syntax for lexical field-based objects"
"File-Find-utf8-0.014","2022-02-16T19:16:44","HAYOBAAN","latest","released","0.014","","File-Find-utf8","Fully UTF-8 aware File::Find"
"Mojolicious-Command-coverage-0.0.3","2022-02-16T21:00:24","TOBIB","latest","released","v0.0.3","","Mojolicious-Command-coverage","Start you mojo app in coverage mode"
"Test-MockFile-0.029","2022-02-16T22:56:56","TODDR","latest","released","0.029","","Test-MockFile","Allows tests to validate code that can interact with files without touching the file system."
"Perinci-CmdLine-POD-0.025","2022-02-17T00:05:29","PERLANCAR","latest","released","0.025","","Perinci-CmdLine-POD","Generate POD for Perinci::CmdLine-based CLI script"
"Text-Table-Org-0.031","2022-02-17T00:05:40","PERLANCAR","latest","released","0.031","","Text-Table-Org","Generate Org tables"
"App-SpamcupNG-0.011","2022-02-17T00:27:29","ARFREITAS","latest","released","0.011","","App-SpamcupNG","module to export functions for spamcup program"
"XML-Generator-1.05-TRIAL","2022-02-17T02:10:26","TIMLEGGE","cpan","developer","1.05","","XML-Generator","XML::Generator subclass for producing DOM trees instead of strings."
"Code-TidyAll-0.81","2022-02-17T02:34:37","DROLSKY","latest","released","0.81","","Code-TidyAll","Engine for tidyall, your all-in-one code tidier and validator"
"Acme-Affinity-0.0112","2022-02-17T06:11:00","GENE","latest","released","0.0112","","Acme-Affinity","Compute the affinity between two people"
"Net-Async-Redis-3.020","2022-02-17T09:48:12","TEAM","latest","released","3.020","","Net-Async-Redis","Redis support for IO::Async"
"Slovo-2022.2.16","2022-02-17T09:55:22","BEROV","latest","released","v2022.2.16","","Slovo","Искони бѣ Слово"
"HTTP-UserAgentClientHints-0.04","2022-02-17T11:23:23","BAYASHI","latest","released","0.04","","HTTP-UserAgentClientHints","To Handle User Agent Client Hints"
"Sereal-4.020","2022-02-17T11:27:33","YVES","latest","released","4.020","","Sereal","Fast, compact, powerful binary (de-)serialization"
"Sereal-Decoder-4.020","2022-02-17T11:27:44","YVES","latest","released","4.020","","Sereal-Decoder","Fast, compact, powerful binary deserialization"
"Sereal-Encoder-4.020","2022-02-17T11:27:55","YVES","latest","released","4.020","","Sereal-Encoder","Fast, compact, powerful binary serialization"
"Slovo-Plugin-Prodan-0.03","2022-02-17T11:49:53","BEROV","latest","released","0.03","","Slovo-Plugin-Prodan","Make and manage sales in your Slovo-based site"
"XML-Generator-1.06-TRIAL","2022-02-17T12:05:36","TIMLEGGE","cpan","developer","1.06","","XML-Generator","Perl extension for generating XML"
"Etcd-Lock-0.03","2022-02-17T15:17:30","EBRUNI","latest","released","0.03","","Etcd-Lock","Lock based on etcd"
"App-TimeTracker-Command-GitHub-1.001","2022-02-17T15:18:57","DOMM","latest","released","1.001","","App-TimeTracker-Command-GitHub","App::TimeTracker GitHub plugin"
"Unicode-Unihan-0.042_02","2022-02-17T16:06:02","BDFOY","cpan","developer","0.042_02","","Unicode-Unihan","The Unihan Data Base 5.1.0"
"Narrator-v0.0.1.2","2022-02-17T17:08:06","ESALEBU","cpan","released","v0.0.1.2","","Narrator",""
"RT-Extension-NonWatcherRecipients-1.03","2022-02-17T17:14:39","BPS","latest","released","1.03","","RT-Extension-NonWatcherRecipients","RT-Extension-NonWatcherRecipients Extension"
"Narrator","2022-02-17T17:16:06","ESALEBU","cpan","released","0","1","Narrator",""
"Parser-FIT-0.03","2022-02-17T17:42:46","GHANDI","latest","released","0.03","","Parser-FIT","A parser for garmin FIT (Flexible and Interoperable Data Transfer) files"
"Dist-Zilla-Plugin-SignReleaseNotes-0.0007","2022-02-17T20:40:59","TIMLEGGE","latest","released","0.0007","","Dist-Zilla-Plugin-SignReleaseNotes","Create and signs a 'Release' notes file"
"XML-Generator-1.07-TRIAL","2022-02-17T21:00:11","TIMLEGGE","cpan","developer","1.07","","XML-Generator","Perl extension for generating XML"
"App-perlvars-0.000001","2022-02-17T23:35:30","OALDERS","latest","released","0.000001","1","App-perlvars","CLI tool to detect unused variables in Perl modules"
"XML-Generator-1.08","2022-02-18T00:01:10","TIMLEGGE","latest","released","1.08","","XML-Generator","Perl extension for generating XML"
"App-IndonesianBankingUtils-0.146","2022-02-18T00:05:53","PERLANCAR","latest","released","0.146","","App-IndonesianBankingUtils","CLIs related to Indonesian banking"
"End-Eval-Env-0.004","2022-02-18T00:06:05","PERLANCAR","latest","released","0.004","","End-Eval-Env","Take code from environment variable(s), then eval them in END block"
