"",class_name,gdp,return_on_invest
7405,riproaringtimes,45.908,66.409
7406,goodtimes,59.145,58.455
7407,riproaringtimes,51.327,59.81
7408,goodtimes,59.707,57.096
7409,recession,52.724,46.267
7410,recession,42.395,48.289
7411,recession,44.78,49.037
7412,riproaringtimes,50.651,62.819
7413,goodtimes,54.484,55.717
7414,goodtimes,54.271,51.046
7415,goodtimes,45.995,60.422
7416,goodtimes,53.308,63.421
7417,riproaringtimes,51.273,60.282
7418,recession,50.036,42.8
7419,goodtimes,46.872,48.59
7420,goodtimes,54.187,49.83
7421,recession,45.914,50.281
7422,recession,45.9,50.553
7423,recession,52.858,40.722
7424,riproaringtimes,53.974,63.226
7425,goodtimes,59.17,52.248
7426,recession,49.948,42.755
7427,recession,54.152,55.474
7428,riproaringtimes,48.885,64.703
7429,riproaringtimes,46.166,67.48
7430,riproaringtimes,53.382,69.455
7431,riproaringtimes,52.457,66.579
7432,goodtimes,49.032,54.286
7433,riproaringtimes,46.428,56.206
7434,recession,50.047,50.996
7435,riproaringtimes,43.708,58.352
7436,goodtimes,58.114,55.715
7437,goodtimes,56.295,52.386
7438,riproaringtimes,56.024,64.578
7439,recession,42.933,43.325
7440,riproaringtimes,39.814,60.521
7441,goodtimes,51.897,48.777
7442,goodtimes,51.218,53.338
7443,goodtimes,50.076,55.434
7444,recession,44.736,52.456
7445,riproaringtimes,43.7,69.322
7446,goodtimes,59.324,64.068
7447,recession,45.418,51.273
7448,riproaringtimes,47.049,57.127
7449,riproaringtimes,54.018,65.949
7450,recession,39.321,48.272
7451,recession,54.344,44.793
7452,recession,43.923,43.785
7453,goodtimes,46.457,51.928
7454,riproaringtimes,49.036,53.801
7455,goodtimes,61.395,56.865
7456,riproaringtimes,58.938,64.344
7457,riproaringtimes,42.749,60.311
7458,recession,41.795,47.207
7459,riproaringtimes,49.496,64.285
7460,riproaringtimes,62.294,66.84
7461,goodtimes,61.29,55.766
7462,goodtimes,60.734,47.779
7463,recession,43.541,44.384
7464,recession,42.669,43.767
7465,recession,44.455,46.747
7466,riproaringtimes,53.538,71.784
7467,riproaringtimes,54.324,74.961
7468,riproaringtimes,46.73,66.313
7469,riproaringtimes,52.119,59.427
7470,recession,46.409,48.63
7471,goodtimes,55.994,54.209
7472,riproaringtimes,50.51,70.729
7473,recession,46.152,42.604
7474,riproaringtimes,40.795,65.302
7475,recession,47.481,49.402
7476,riproaringtimes,44.963,73.001
7477,recession,39.107,41.732
7478,recession,38.572,53.612
7479,riproaringtimes,53.131,64.398
7480,recession,47.446,36.965
7481,riproaringtimes,53.415,61.909
7482,recession,37.965,42.948
7483,riproaringtimes,48.833,60.533
7484,recession,42.42,47.776
7485,goodtimes,58.777,54.55
7486,recession,38.76,47.971
7487,goodtimes,55.679,53.473
7488,riproaringtimes,54.881,69.165
7489,riproaringtimes,40.44,54.778
7490,recession,49.133,40.642
7491,riproaringtimes,45.955,63.772
7492,riproaringtimes,50.557,65.727
7493,goodtimes,52.5,46.028
7494,riproaringtimes,46.272,61.3
7495,goodtimes,60.061,53.794
7496,riproaringtimes,53.505,64.807
7497,recession,45.201,50.757
7498,recession,50.04,43.493
7499,goodtimes,52.812,52.225
7500,goodtimes,50.668,54.487
7501,goodtimes,51.714,48.65
7502,goodtimes,61.12,52.65
7503,recession,34.08,49.931
7504,goodtimes,55.73,51.675
7505,goodtimes,64.646,48.683
7506,goodtimes,53.808,44.434
7507,goodtimes,55.722,56.997
7508,recession,45.893,48.686
7509,recession,48.658,50.047
7510,recession,56.443,52.538
7511,goodtimes,55.078,59.767
7512,riproaringtimes,47.222,62.364
7513,riproaringtimes,43.829,63.784
7514,recession,43.189,40.906
7515,goodtimes,57.949,53.262
7516,goodtimes,58.579,52.111
7517,recession,41.357,47.399
7518,riproaringtimes,54.331,67.487
7519,riproaringtimes,57.354,62.435
7520,goodtimes,43.857,49.177
7521,recession,52.223,45.309
7522,recession,46.018,46.898
7523,riproaringtimes,48.788,63.367
7524,riproaringtimes,46.616,60.887
7525,riproaringtimes,47.029,70.02
7526,riproaringtimes,46.19,58.888
7527,goodtimes,48.961,47.393
7528,recession,50.003,42.296
7529,recession,44.945,50.412
7530,riproaringtimes,43.714,67.888
7531,riproaringtimes,50.318,62.101
7532,recession,41.109,40.635
7533,riproaringtimes,45.728,69.976
7534,goodtimes,57.326,49.992
7535,recession,43.94,45.12
7536,riproaringtimes,44.06,71.59
7537,goodtimes,51.101,51.209
7538,goodtimes,48.376,50.566
7539,recession,45.308,46.309
7540,goodtimes,45.287,56.528
7541,recession,42.356,42.816
7542,recession,37.794,41.83
7543,riproaringtimes,47.672,64.511
7544,riproaringtimes,56.696,64.442
7545,goodtimes,54.589,58.619
7546,riproaringtimes,45.284,62.422
7547,goodtimes,50.347,61.178
7548,recession,47.43,40.748
7549,recession,47.505,44.306
7550,recession,37.962,51.089
7551,goodtimes,47.029,56.785
7552,goodtimes,52.631,55.173
7553,goodtimes,55.832,49.664
7554,recession,47.894,46.843
7555,recession,39.705,46.652
7556,riproaringtimes,45.585,57.749
7557,recession,42.064,38.053
7558,recession,40.08,42.955
7559,goodtimes,50.714,57.133
7560,recession,48.243,41.917
7561,recession,45.149,43.251
7562,recession,40.415,42.115
7563,goodtimes,58.48,55.961
7564,goodtimes,54.524,62.435
7565,goodtimes,58.458,58.365
7566,riproaringtimes,43.666,68.869
7567,recession,46.301,51.323
7568,riproaringtimes,49.75,62.287
7569,goodtimes,57.004,59.34
7570,goodtimes,55.904,55.16
7571,recession,48.637,44.447
7572,goodtimes,56.05,56.074
7573,recession,40.542,50.022
7574,riproaringtimes,44.496,60.964
7575,recession,43.15,50.216
7576,goodtimes,57.423,55.615
7577,recession,39.407,44.804
7578,goodtimes,56.443,56.776
7579,recession,36.012,48.81
7580,riproaringtimes,54.736,61.312
7581,riproaringtimes,48.026,69.43
7582,goodtimes,55.678,58.025
7583,goodtimes,55.128,58.445
7584,recession,44.043,45.869
7585,goodtimes,59.108,54.199
7586,goodtimes,54.289,51.746
7587,riproaringtimes,55.488,69.987
7588,recession,37.291,36.155
7589,goodtimes,61.271,57.455
7590,goodtimes,51.546,51.93
7591,riproaringtimes,51.456,68.842
7592,recession,42.715,48.489
7593,recession,57.38,44.401
7594,riproaringtimes,50.17,69.919
7595,recession,46.014,39.55
7596,goodtimes,48.393,57.296
7597,recession,47.07,45.933
7598,riproaringtimes,60.282,63.611
7599,recession,41.511,41.971
7600,riproaringtimes,54.953,61.861
7601,goodtimes,54.459,55.34
7602,riproaringtimes,51.816,63.062
7603,goodtimes,54.649,60.399
7604,riproaringtimes,57.309,67.07
7605,goodtimes,47.097,53.948
7606,recession,42.599,50.195
7607,recession,56.558,45.876
7608,riproaringtimes,48.783,66.069
7609,recession,50.691,46.014
7610,riproaringtimes,53.641,70.7
7611,recession,47.27,47.408
7612,riproaringtimes,41.146,70.339
7613,goodtimes,62.284,59.15
7614,goodtimes,52.335,58.32
7615,recession,40.331,45.161
7616,riproaringtimes,51.872,65.935
7617,goodtimes,48.756,62.039
7618,goodtimes,54.248,55.34
7619,recession,44.293,34.852
7620,goodtimes,53.376,52.695
7621,riproaringtimes,45.477,70.784
7622,goodtimes,59.162,56.791
7623,goodtimes,49.759,50.272
7624,riproaringtimes,51.857,57.692
7625,recession,47.757,46.13
7626,goodtimes,59.87,48.193
7627,riproaringtimes,53.236,53.583
7628,riproaringtimes,51.631,63.684
7629,goodtimes,51.327,43.984
7630,goodtimes,45.729,62.961
7631,riproaringtimes,48.263,63.685
7632,goodtimes,58.228,50.655
7633,goodtimes,48.549,56.891
7634,recession,43.219,45.332
7635,recession,42.957,40.92
7636,riproaringtimes,56.363,63.738
7637,goodtimes,58.111,54.876
7638,goodtimes,49.714,58.288
7639,recession,46.262,41.622
7640,goodtimes,54.549,55.104
7641,riproaringtimes,56.997,69.456
7642,recession,41.307,41.575
7643,riproaringtimes,47.55,66.142
7644,riproaringtimes,57.536,54.842
7645,riproaringtimes,51.877,58.973
7646,recession,43.627,49.719
7647,riproaringtimes,48.857,65.126
7648,riproaringtimes,49.792,68.129
7649,riproaringtimes,41.846,61.733
7650,recession,42.864,46.29
7651,recession,51.339,44.394
7652,riproaringtimes,56.817,62.861
7653,riproaringtimes,56.021,72.385
7654,goodtimes,56.44,61.108
7655,riproaringtimes,54.154,64.916
7656,recession,39.682,45.74
7657,goodtimes,58.6,49.263
7658,goodtimes,56.088,55.248
7659,goodtimes,51.416,49.452
7660,recession,43.012,51.138
7661,recession,51.984,47.396
7662,goodtimes,54.31,59.494
7663,goodtimes,52.609,57.65
7664,riproaringtimes,49.534,64.653
7665,goodtimes,52.418,56.958
7666,goodtimes,57.729,53.503
7667,recession,45.731,52.368
7668,recession,47.154,47.134
7669,recession,39.875,44.262
7670,goodtimes,58.132,54.008
7671,goodtimes,57.096,57.616
7672,riproaringtimes,49.206,70.149
7673,recession,43.028,47.618
7674,riproaringtimes,49.647,65.856
7675,riproaringtimes,49.676,62.004
7676,riproaringtimes,52.403,70.53
7677,recession,49.212,42.593
7678,recession,45.385,50.932
7679,riproaringtimes,44.767,72.361
7680,goodtimes,50.593,44.446
7681,recession,39.413,42.299
7682,recession,50.343,47.42
7683,recession,41.496,42.14
7684,goodtimes,56.436,55.715
7685,recession,51.148,40.445
7686,recession,42.11,43.455
7687,goodtimes,54.721,56.062
7688,goodtimes,57.365,52.362
7689,goodtimes,60.262,50.534
7690,recession,45.615,43.939
7691,recession,41.935,39.551
7692,riproaringtimes,45.642,67.431
7693,riproaringtimes,46.482,66.743
7694,riproaringtimes,51.297,65.975
7695,recession,40.294,55.14
7696,goodtimes,50.314,58.226
7697,recession,46.312,45.938
7698,riproaringtimes,46.61,66.014
7699,riproaringtimes,52.904,70.241
7700,recession,42.22,52.259
7701,goodtimes,49.672,62.709
7702,goodtimes,62.422,54.71
7703,recession,40.646,46.379
7704,riproaringtimes,52.167,67.224
7705,goodtimes,50.206,52.599
7706,recession,48.895,38.68
7707,recession,39.809,41.172
7708,goodtimes,57.097,59.024
7709,goodtimes,57.991,54.687
7710,recession,49.151,38.295
7711,goodtimes,54.803,52.001
7712,recession,43.746,39.861
7713,riproaringtimes,54.441,55.683
7714,recession,51.83,44.439
7715,goodtimes,59.029,46.925
7716,goodtimes,60.208,47.761
7717,riproaringtimes,52.786,74.657
7718,riproaringtimes,51.835,68.839
7719,recession,41.772,49.502
7720,recession,44.317,42.851
7721,goodtimes,53.184,48.127
7722,goodtimes,53.352,50.553
7723,goodtimes,54.232,58.42
7724,recession,51.776,39.385
7725,goodtimes,55.499,53.713
7726,recession,46.564,40.618
7727,riproaringtimes,52.414,76.266
7728,goodtimes,55.257,55.908
7729,goodtimes,55.277,48.42
7730,riproaringtimes,54.572,68.228
7731,recession,41.73,42.434
7732,goodtimes,49.76,55.637
7733,recession,40.813,47.981
7734,recession,49.951,38.646
7735,goodtimes,49.435,58.092
7736,recession,42.453,42.603
7737,riproaringtimes,52.353,63.167
7738,riproaringtimes,56.756,63.483
7739,recession,39.052,45.861
7740,goodtimes,53.568,58.67
7741,riproaringtimes,56.91,55.243
7742,goodtimes,62.118,55.818
7743,riproaringtimes,45.908,62.376
7744,goodtimes,54.4,58.027
7745,goodtimes,46.381,55.439
7746,goodtimes,49.274,48.569
7747,goodtimes,51.02,55.267
7748,goodtimes,57.147,58.547
7749,riproaringtimes,52.002,66.874
7750,recession,48.73,39.531
7751,riproaringtimes,55.156,69.875
7752,recession,48.455,41.854
7753,goodtimes,51.956,44.656
7754,recession,52.011,51.969
7755,riproaringtimes,46.761,60.319
7756,goodtimes,54.763,62.096
7757,recession,46.639,50.926
7758,riproaringtimes,42.252,67.834
7759,goodtimes,56.467,46.989
7760,recession,48.865,41.014
7761,recession,45.892,47.615
7762,recession,47.112,49.806
7763,recession,49.448,43.737
7764,goodtimes,55.423,57.108
7765,recession,52.657,45.266
7766,recession,39.483,44.829
7767,riproaringtimes,47.639,60.572
7768,goodtimes,53.495,46.984
7769,riproaringtimes,48.762,67.246
7770,goodtimes,53.964,51.995
7771,recession,49.612,39.189
7772,riproaringtimes,48.9,64.524
7773,goodtimes,60.46,50.736
7774,recession,43.737,45.484
7775,goodtimes,47.581,54.386
7776,recession,49.313,40.731
7777,riproaringtimes,50.586,62.76
7778,recession,38.92,50.732
7779,goodtimes,58.031,56.726
7780,recession,48.237,49.108
7781,goodtimes,50.557,54.848
7782,goodtimes,57.254,56.321
7783,recession,44.935,42.526
7784,goodtimes,61.757,57.754
7785,goodtimes,47.802,52.955
7786,recession,41.172,50.661
7787,goodtimes,65.778,53.814
7788,recession,47.512,44.649
7789,riproaringtimes,50.146,62.955
7790,recession,36.804,42.739
7791,riproaringtimes,48.666,60.521
7792,riproaringtimes,48.246,62.371
7793,goodtimes,53.168,50.211
7794,riproaringtimes,48.585,64.826
7795,riproaringtimes,51.771,68.986
7796,goodtimes,43.116,58.08
7797,recession,45.128,49.188
7798,recession,48.408,42.946
7799,goodtimes,60.296,55.467
7800,recession,43.378,48.17
7801,riproaringtimes,61.192,66.546
7802,goodtimes,53.795,54.447
7803,recession,40.169,47.885
7804,goodtimes,59.844,57.234
7805,goodtimes,55.938,53.424
7806,recession,43.501,54.295
7807,riproaringtimes,53.064,61.055
7808,recession,47.124,46.338
7809,recession,36.966,46.121
7810,goodtimes,53.533,51.356
7811,goodtimes,52.898,52.721
7812,goodtimes,52.8,58.309
7813,goodtimes,55.26,59.445
7814,recession,50.69,50.135
7815,recession,48.97,43.422
7816,riproaringtimes,53.367,65.424
7817,recession,45.462,46.691
7818,goodtimes,56.544,52.549
7819,riproaringtimes,46.995,67.853
7820,recession,44.032,40.402
7821,recession,47.338,51.619
7822,recession,43.308,39.593
7823,goodtimes,58.143,51.237
7824,goodtimes,52.994,60.603
7825,goodtimes,48.253,52.881
7826,riproaringtimes,45.702,64.762
7827,recession,41.796,43.679
7828,riproaringtimes,51.963,61.709
7829,recession,41.334,41.308
7830,riproaringtimes,55.353,69.111
7831,recession,50.77,48.785
7832,goodtimes,52.103,60.255
7833,riproaringtimes,55.28,64.139
7834,recession,46.81,47.307
7835,riproaringtimes,47.727,69.919
7836,recession,40.864,39.348
7837,goodtimes,55.912,61.726
7838,recession,47.684,46.989
7839,goodtimes,49.669,46.562
7840,recession,44.249,51.439
7841,recession,45.236,45.883
7842,recession,50.981,50.291
7843,recession,46.492,50.356
7844,riproaringtimes,50.726,65.629
7845,goodtimes,55.572,63.085
7846,riproaringtimes,52.678,69.669
7847,recession,43.872,46.117
7848,riproaringtimes,45.902,68.844
7849,recession,43.166,41.515
7850,riproaringtimes,42.792,67.756
7851,goodtimes,59.599,52.269
7852,goodtimes,45.752,49.473
7853,riproaringtimes,52.182,69.462
7854,recession,53.741,47.025
7855,recession,40.545,47.038
7856,recession,45.467,47.403
7857,goodtimes,55.231,61.476
7858,riproaringtimes,48.058,65.048
7859,recession,48.568,47.205
7860,riproaringtimes,52.965,65.18
7861,recession,42.538,39.502
7862,riproaringtimes,52.557,72.115
7863,goodtimes,51.249,51.878
7864,riproaringtimes,43.068,59.75
7865,goodtimes,53.13,50.062
7866,riproaringtimes,50.787,64.47
7867,riproaringtimes,49.51,63.92
7868,recession,45.717,41.639
7869,riproaringtimes,50.705,70.088
7870,goodtimes,44.969,49.878
7871,goodtimes,52.117,61.527
7872,recession,49.655,41.169
7873,riproaringtimes,53.562,65.829
7874,goodtimes,56.886,56.233
7875,goodtimes,59.74,57.356
7876,riproaringtimes,57.261,69.179
7877,recession,49.751,44.17
7878,riproaringtimes,60.376,64.791
7879,goodtimes,42.993,47.065
7880,goodtimes,51.084,61.973
7881,riproaringtimes,54.582,69.648
7882,recession,39.565,40.492
7883,goodtimes,52.925,53.925
7884,riproaringtimes,59.024,58.844
7885,recession,43.868,37.342
7886,goodtimes,55.457,51.388
7887,riproaringtimes,45.166,63.251
7888,riproaringtimes,43.022,59.264
7889,riproaringtimes,48.487,69.468
7890,goodtimes,62.45,55.279
7891,recession,40.39,40.461
7892,goodtimes,58.045,49.956
7893,recession,45.519,47.041
7894,riproaringtimes,56.251,71.778
7895,riproaringtimes,45.595,72.577
7896,recession,44.834,39.577
7897,goodtimes,53.14,56.085
7898,goodtimes,63.258,54.432
7899,recession,45.174,40.761
7900,riproaringtimes,45.147,62.94
7901,recession,36.648,41.189
7902,recession,50.164,44.176
7903,goodtimes,52.213,51.585
7904,recession,41.954,51.468
7905,goodtimes,54.159,57.262
7906,riproaringtimes,55.709,61.888
7907,goodtimes,56.961,58.853
7908,recession,46.574,51.242
7909,recession,40.506,47.32
7910,recession,41.211,52.978
7911,recession,47.061,48.779
7912,goodtimes,57.149,50.881
7913,recession,42.251,44.452
7914,goodtimes,62.845,55.307
7915,riproaringtimes,48.805,65.463
7916,goodtimes,55.355,53.031
7917,goodtimes,53.58,59.629
7918,goodtimes,50.369,49.447
7919,goodtimes,65.633,60.527
7920,goodtimes,50.452,56.826
7921,riproaringtimes,53.118,61.016
7922,riproaringtimes,51.246,69.931
7923,recession,55.424,43.781
7924,goodtimes,55.591,56.84
7925,riproaringtimes,42.787,72.516
7926,goodtimes,53.553,59.849
7927,riproaringtimes,45.273,68.798
7928,goodtimes,56.01,57.442
7929,goodtimes,54.39,60.689
7930,recession,47.55,42.606
7931,riproaringtimes,55.837,63.108
7932,riproaringtimes,45.317,58.976
7933,recession,43.892,40.205
7934,riproaringtimes,49.641,70.236
7935,goodtimes,58.107,57.102
7936,goodtimes,55.762,56.79
7937,recession,44.214,44.118
7938,riproaringtimes,49.683,54.664
7939,recession,45.549,46.589
7940,riproaringtimes,61.522,60.772
7941,recession,50.214,43.192
7942,goodtimes,62.456,56.865
7943,riproaringtimes,61.681,62.891
7944,riproaringtimes,57.589,74.483
7945,goodtimes,52.577,58.573
7946,goodtimes,54.952,60.728
7947,riproaringtimes,50.344,64.665
7948,recession,48.896,50.9
7949,goodtimes,56.698,62.792
7950,recession,46.266,47.67
7951,recession,45.244,49.313
7952,goodtimes,62.425,64.665
7953,goodtimes,58.431,49.672
7954,recession,41.546,46.969
7955,goodtimes,47.138,57.866
7956,riproaringtimes,46.718,68.169
7957,recession,41.553,44.98
7958,goodtimes,52.046,46.056
7959,riproaringtimes,55.957,64.005
7960,goodtimes,53.098,53.821
7961,goodtimes,63.987,57.467
7962,riproaringtimes,56.984,72.298
7963,goodtimes,66.325,60.789
7964,goodtimes,48.297,53.893
7965,riproaringtimes,56.885,63.865
7966,recession,47.984,48.947
7967,recession,41.6,45.485
7968,goodtimes,57.834,50.868
7969,riproaringtimes,43.626,69.947
7970,riproaringtimes,53.249,64.142
7971,riproaringtimes,56.272,62.108
7972,recession,47.542,41.796
7973,goodtimes,49.696,60.406
7974,recession,48.287,46.554
7975,goodtimes,59.447,59.498
7976,recession,43.371,44.179
7977,goodtimes,50.77,52.116
7978,recession,45.537,37.712
7979,goodtimes,53.925,52.37
7980,goodtimes,57.877,55.355
7981,riproaringtimes,53.148,65.276
7982,recession,44.189,47.3
7983,goodtimes,54.318,51.137
7984,riproaringtimes,46.332,61.721
7985,goodtimes,62.105,50.965
7986,recession,38.067,40.561
7987,recession,44.158,48.282
7988,recession,41.041,47.054
7989,goodtimes,51.421,52.671
7990,recession,47.947,45.701
7991,goodtimes,53.195,49.584
7992,goodtimes,53.395,50.575
7993,recession,42.728,45.36
7994,recession,37.809,49.62
7995,riproaringtimes,48.427,75.289
7996,goodtimes,56.02,61.655
7997,recession,39.652,46.453
7998,recession,48.647,48.986
7999,recession,40.842,50.336
8000,riproaringtimes,43.693,69.109
8001,recession,38.571,46.34
8002,goodtimes,54.896,57.761
8003,riproaringtimes,44.599,57.362
8004,riproaringtimes,48.504,56.694
8005,recession,43.778,50.125
8006,recession,53.24,51.055
8007,recession,38.467,44.362
8008,goodtimes,55.246,54.973
8009,goodtimes,55.01,49.274
8010,goodtimes,55.5,62.329
8011,goodtimes,50.464,54.392
8012,riproaringtimes,48.304,71.431
8013,recession,52.189,43.437
8014,goodtimes,60.199,55.101
8015,recession,43.13,54.307
8016,recession,46.051,40.754
8017,goodtimes,50.225,62.02
8018,riproaringtimes,46.799,64.108
8019,recession,48.995,43.453
8020,goodtimes,47.773,55.82
8021,goodtimes,55.31,59.275
8022,riproaringtimes,49.527,60.038
8023,riproaringtimes,54.775,65.99
8024,riproaringtimes,54.884,65.028
8025,riproaringtimes,53.593,62.704
8026,riproaringtimes,55.029,68.611
8027,riproaringtimes,46.574,61.062
8028,riproaringtimes,46.124,73.275
8029,riproaringtimes,51.172,63.71
8030,recession,48.568,43.167
