release,date,author,status,maturity,version,first,distribution,abstract
Pod-DocBook-0.06,1999-11-29T16:37:52,JAIV,cpan,released,0.06,,Pod-DocBook,"convert .pod files to .html files"
SYMM_0.2,1999-11-29T17:50:28,CDAWSON,backpan,released,0.2,1,SYMM,"Perl extension for dynamic generation of SMIL files."
IPC-ChildSafe-2.33,1999-11-29T17:56:45,DSB,backpan,released,2.33,,IPC-ChildSafe,
Argv-0.34,1999-11-29T18:09:04,DSB,backpan,released,0.34,,Argv,"Provide an O-O interface to an ARGV"
CGI-QuickData-0.10,1999-11-29T19:31:12,SUMMER,backpan,released,0.10,,CGI-QuickData,"Perl module to provide quick CGI forms for database tables."
Filesys-Statvfs_Df-0.57,1999-11-29T19:43:30,IGUTHRIE,backpan,released,0.57,,Filesys-Statvfs_Df,"Perl extension for statvfs()."
DBIx-TextIndex-0.03,1999-11-29T20:59:05,DKOCH,backpan,released,0.03,1,DBIx-TextIndex,"Perl extension for full-text searching in SQL databases"
btparse-0.32,1999-11-30T02:55:23,GWARD,cpan,released,0.32,,btparse,"input/parsing functions in btparse library"
Text-BibTeX-0.32,1999-11-30T02:55:40,GWARD,cpan,released,0.32,,Text-BibTeX,"Frequently-Asked Questions about btparse and Text::BibTeX"
GTop-0.09,1999-11-30T03:38:13,DOUGM,backpan,released,0.09,,GTop,"Perl interface to libgtop"
Apache-Scoreboard-0.05,1999-11-30T03:38:28,DOUGM,backpan,released,0.05,,Apache-Scoreboard,
XML-Handler-YAWriter-0.10,1999-11-30T04:25:26,KRAEHE,cpan,released,0.10,1,XML-Handler-YAWriter,"Yet another Perl SAX XML Writer"
RAS-PortMaster-1.00,1999-11-30T05:12:24,STIGMATA,backpan,released,1.00,1,RAS-PortMaster,"PERL Interface to Livingston PortMaster 2"
File-MMagic-0.19,1999-11-30T07:07:10,KNOK,backpan,released,0.19,,File-MMagic,"Guess file type"
CGI-QuickForm-1.57,1999-11-30T12:07:28,SUMMER,backpan,released,1.57,,CGI-QuickForm,"CGI program for looking up help text, e.g. man and info pages on localhost"
WWW-Search-2.06,1999-11-30T14:15:33,MTHURN,backpan,released,2.06,,WWW-Search,
vms-icc-0_02,1999-11-30T15:29:44,DSUGAL,latest,released,0_02,,vms-icc,"VMS ICC systems service interface"
String-CRC32-1.0,1999-11-30T17:18:29,SOENKE,backpan,released,1.0,,String-CRC32,"Perl interface for cyclic redundency check generation"
Msql-Mysql-modules-1.2210,1999-11-30T17:59:26,JWIED,backpan,released,1.2210,,Msql-Mysql-modules,"A bundle to install Perl drivers for mSQL or MySQL"
Boulder-1.14,1999-11-30T21:17:04,LDS,cpan,released,1.14,1,Boulder,"An API for hierarchical tag/value structures"
HTML-Parser-XS-2.99_15,1999-11-30T22:26:39,GAAS,backpan,developer,2.99_15,,HTML-Parser-XS,"HTML tokenizer"
MARC-XML-0.25,1999-11-30T22:52:32,BBIRTH,backpan,released,0.25,1,MARC-XML,"A subclass of MARC.pm to provide XML support."
Text-PDF-0.07,1999-12-01T01:20:32,MHOSKEN,backpan,released,0.07,,Text-PDF,"Utility functions for PDF library"
File-Rsync-0.07,1999-12-01T04:03:36,LEAKIN,backpan,released,0.07,1,File-Rsync,
XML-Simple-1.01,1999-12-01T11:02:42,GRANTM,backpan,released,1.01,,XML-Simple,"Trivial API for reading and writing XML, optimised for use with config files in XML format"
HTML-Parser-XS-2.99_16,1999-12-01T13:21:47,GAAS,backpan,developer,2.99_16,,HTML-Parser-XS,"HTML tokenizer"
Unix-Processors-1.2,1999-12-01T15:48:23,WSNYDER,backpan,released,1.2,,Unix-Processors,"Interface to processor (CPU) information"
Net-Whois-1.7,1999-12-01T16:42:54,DHUDES,backpan,released,1.7,,Net-Whois,"Get and parse ""whois"" domain data from InterNIC"
Log-Dispatch-1.007,1999-12-01T17:55:33,DROLSKY,backpan,released,1.007,1,Log-Dispatch,"Dispatches messages to multiple Log::Dispatch::* objects"
Text-Tmpl-0.06,1999-12-02T03:23:54,DLOWE,backpan,released,0.06,,Text-Tmpl,"how to extend the Text::Tmpl template library (with C or Perl)."
Tie-LLHash-0.04,1999-12-02T04:04:50,KWILLIAMS,cpan,released,0.04,,Tie-LLHash,"ordered hashes"
File-Rsync-0.09,1999-12-02T04:26:13,LEAKIN,backpan,released,0.09,,File-Rsync,
RAS-PortMaster-1.11,1999-12-02T09:29:19,STIGMATA,backpan,released,1.11,,RAS-PortMaster,"PERL Interface to Livingston PortMaster 2"
HTML-Parser-XS-2.99_17,1999-12-02T12:40:49,GAAS,backpan,developer,2.99_17,,HTML-Parser-XS,"HTML tokenizer"
Apache-Album-0.92,1999-12-02T14:05:51,WOODY,cpan,released,0.92,,Apache-Album,"Simple mod_perl Photo Album"
CFITSIO-0.93,1999-12-02T14:27:17,PRATZLAFF,backpan,released,0.93,,CFITSIO,"Perl extension for using the CFITSIO library"
Unix-Processors-1.3,1999-12-02T14:29:03,WSNYDER,backpan,released,1.3,,Unix-Processors,"Interface to processor (CPU) information"
Unix-Processors-1.4,1999-12-02T14:35:20,WSNYDER,backpan,released,1.4,,Unix-Processors,"Interface to processor (CPU) information"
Template-Toolkit-1.00,1999-12-02T16:45:16,ABW,backpan,released,1.00,,Template-Toolkit,"template tree processor"
Boulder-1.15,1999-12-02T17:20:11,LDS,cpan,released,1.15,,Boulder,"An API for hierarchical tag/value structures"
Text-Tmpl-0.07,1999-12-03T01:42:18,DLOWE,backpan,released,0.07,,Text-Tmpl,"how to extend the Text::Tmpl template library (with C or Perl)."
PostScript-MailLabels-1.0,1999-12-03T03:35:35,AJACKSON,backpan,released,1.0,1,PostScript-MailLabels,"Modules for creating PostScript files of mailing address labels, to be printed on standard adhesive-backed mailing label stock."
Devel-ptkdb-1.1061restart,1999-12-03T04:27:05,AEPAGE,backpan,released,1.1061,,Devel-ptkdb,"Perl debugger using a Tk GUI"
String-CRC32-1.1,1999-12-03T07:43:12,SOENKE,backpan,released,1.1,,String-CRC32,"Perl interface for cyclic redundency check generation"
HTML-Parser-XS-2.99_90,1999-12-03T13:27:11,GAAS,backpan,developer,2.99_90,,HTML-Parser-XS,"HTML tokenizer"
Net-Whois-1.8,1999-12-03T19:43:26,DHUDES,cpan,released,1.8,,Net-Whois,"Get and parse ""whois"" domain data from InterNIC"
ARSperl-1.66,1999-12-03T22:29:27,JMURPHY,backpan,released,1.66,,ARSperl,
Business-Cashcow-0.05,1999-12-04T01:30:49,GKE,cpan,released,0.05,1,Business-Cashcow,"Perl wrapper for Cascow, a lib for making Dankort payment."
Convert-Ethiopic-0.10,1999-12-04T03:07:35,DYACOB,backpan,released,0.10,,Convert-Ethiopic,"Perl extension for the Ethiopic information processing library."
DB_File-SV18x-kit-0.05,1999-12-04T07:02:57,ANDK,backpan,released,0.05,,DB_File-SV18x-kit,"Co-existence of berkeley db 1.85, 1.86 and 2+"
CGI-QuickForm-1.60,1999-12-04T09:32:22,SUMMER,backpan,released,1.60,,CGI-QuickForm,"CGI program for looking up help text, e.g. man and info pages on localhost"
HTML-Parser-XS-2.99_91,1999-12-04T13:38:17,GAAS,backpan,developer,2.99_91,,HTML-Parser-XS,"HTML tokenizer"
Net-Whois-1.9,1999-12-05T01:12:13,DHUDES,latest,released,1.9,,Net-Whois,"Get and parse ""whois"" domain data from InterNIC"
perlhbm-0.01,1999-12-05T04:22:23,AZUL,latest,released,0.01,1,perlhbm,
Term-Prompt-0.06,1999-12-05T07:55:06,ALLENS,cpan,released,0.06,,Term-Prompt,"Perl extension for prompting a user for information"
B-JVM-Jasmin-0.02,1999-12-05T08:34:32,BKUHN,latest,released,0.02,,B-JVM-Jasmin,"Perl Backend module for generating JVM code via Jasmin Assembler"
String-CRC32-1.2,1999-12-05T09:16:59,SOENKE,backpan,released,1.2,,String-CRC32,"Perl interface for cyclic redundency check generation"
Data-Walker-0.15,1999-12-05T18:45:49,JNOLAN,backpan,released,0.15,,Data-Walker,"A tool for navigating through Perl data structures"
HTML-Parser-XS-2.99_92,1999-12-05T22:21:33,GAAS,backpan,developer,2.99_92,,HTML-Parser-XS,"HTML tokenizer"
Apache-Scoreboard-0.06,1999-12-05T23:07:07,DOUGM,backpan,released,0.06,,Apache-Scoreboard,"Perl interface to the Apache scoreboard structure"
Apache-Scoreboard-0.07,1999-12-05T23:39:02,DOUGM,backpan,released,0.07,,Apache-Scoreboard,"Perl interface to the Apache scoreboard structure"
MARC-1.01,1999-12-06T04:19:36,BBIRTH,backpan,released,1.01,,MARC,"Perl extension to manipulate MAchine Readable Cataloging records."
SYMM_0.3,1999-12-06T20:17:31,CDAWSON,backpan,released,0.3,,SYMM,"Perl extension for dynamic generation of SMIL files."
X10-0.01,1999-12-06T21:07:33,ROBF,backpan,released,0.01,1,X10,
HTML-Parser-XS-2.99_93,1999-12-07T01:12:06,GAAS,backpan,developer,2.99_93,,HTML-Parser-XS,"HTML tokenizer"
Orac-1.1.44,1999-12-07T13:55:04,ANDYDUNC,backpan,released,v1.1.44,,Orac,"the Main Oracle module of the Orac tool"
XML-Twig-1.7,1999-12-07T16:53:28,MIROD,backpan,released,1.7,,XML-Twig,"A perl module for processing huge XML documents in tree mode."
CGI-Persistent-0.21,1999-12-07T19:24:39,VIPUL,backpan,released,0.21,,CGI-Persistent,"Transparent state persistence for CGI applications."
RAS-PortMaster-1.12,1999-12-07T19:42:59,STIGMATA,backpan,released,1.12,,RAS-PortMaster,"PERL Interface to Livingston PortMaster 2"
RAS-HiPerARC-1.00,1999-12-07T19:43:15,STIGMATA,backpan,released,1.00,1,RAS-HiPerARC,"PERL Interface to 3Com/USR Total Control HiPerARC"
HTML-EP-0.2009,1999-12-07T20:43:46,JWIED,cpan,released,0.2009,,HTML-EP,"A bundle to install the HTML::EP package"
LockFile-Simple-0.2.0,1999-12-07T21:15:47,RAM,backpan,released,v0.2.0,1,LockFile-Simple,"simple file locking scheme"
Log-Agent-0.1.0,1999-12-07T21:16:02,RAM,backpan,released,v0.1.0,1,Log-Agent,"logging agent"
Class_Generate-1.02,1999-12-07T22:40:42,SWARTIK,backpan,released,1.02,,Class_Generate,"Generate Perl class hierarchies"
Apache-Scoreboard-0.08,1999-12-07T23:59:37,DOUGM,backpan,released,0.08,,Apache-Scoreboard,"Perl interface to the Apache scoreboard structure"
Convert-TNEF-0.01,1999-12-08T01:51:26,DOUGW,backpan,released,0.01,1,Convert-TNEF,"Perl module to read TNEF files"
libxml-enno-1.00,1999-12-08T16:08:43,ENNO,cpan,released,1.00,1,libxml-enno,"A perl module for parsing XML documents"
MIDI-Realtime-0.01,1999-12-08T17:45:24,FOOCHRE,latest,released,0.01,1,MIDI-Realtime,"Writes MIDI data to /dev/sequencer in real time"
Business-Cashcow-0.6,1999-12-08T18:14:18,GKE,cpan,released,0.6,,Business-Cashcow,"Perl wrapper for Cascow, a lib for making Dankort payment."
Business-Cashcow-0.61,1999-12-08T20:04:33,GKE,cpan,released,0.61,,Business-Cashcow,"Perl wrapper for Cascow, a lib for making Dankort payment."
HTML-Parser-XS-2.99_94,1999-12-08T21:33:43,GAAS,backpan,developer,2.99_94,,HTML-Parser-XS,"HTML parser class"
Log-Agent-0.1.1,1999-12-08T22:05:36,RAM,backpan,released,v0.1.1,,Log-Agent,"logging agent"
GnuPG-0.04,1999-12-08T22:22:40,FRAJULAC,cpan,released,0.04,,GnuPG,"Perl module interface to the GNU Privacy Guard."
Text-Tmpl-0.09,1999-12-08T23:03:41,DLOWE,backpan,released,0.09,,Text-Tmpl,"how to extend the Text::Tmpl template library (with C or Perl)."
Argv-0.35,1999-12-09T04:26:24,DSB,backpan,released,0.35,,Argv,"Provide an O-O interface to an ARGV"
File-Tail-0.95,1999-12-09T09:31:02,MGRABNAR,backpan,released,0.95,,File-Tail,"Perl extension for reading from continously updated files"
perl5.005_63,1999-12-09T11:38:49,GSAR,backpan,developer,5.005_63,,perl,"Perl pragma to control optional warnings"
Mail-Sender-0.7.01,1999-12-09T11:40:37,JENDA,backpan,released,v0.7.01,,Mail-Sender,"module for sending mails with attachments through an SMTP server"
BerkeleyDB-0.10,1999-12-09T11:43:53,PMQS,cpan,released,0.10,,BerkeleyDB,"Perl extension for Berkeley DB version 2 or 3"
Parse-FixedDelimiter-1.00,1999-12-09T18:02:51,TBONE,backpan,released,1.00,1,Parse-FixedDelimiter,"parse a string containing a fixed delimiter into component parts"
Parse-FixedLength-1.00,1999-12-09T18:03:07,TBONE,backpan,released,1.00,1,Parse-FixedLength,"parse a string containing a fixed delimiter into component parts"
Log-Agent-0.1.2,1999-12-09T18:04:52,RAM,backpan,released,v0.1.2,,Log-Agent,"logging agent"
Tie-FileLRUCache-1.01,1999-12-09T18:05:07,SNOWHARE,backpan,released,1.01,,Tie-FileLRUCache,"A lightweight but robust filesystem based persistent LRU cache"
XML-Writer-0.3,1999-12-09T18:09:56,DMEGG,cpan,released,0.3,,XML-Writer,"Perl extension for writing XML documents."
Locale-US-1.00,1999-12-09T18:43:21,TBONE,backpan,released,1.00,1,Locale-US,"two letter codes for state identification in the United States and vice versa."
Date-Ordinal-1.00,1999-12-09T18:54:09,TBONE,backpan,released,1.00,1,Date-Ordinal,"two letter codes for state identification in the United States and vice versa."
Math-Pari-2.001702,1999-12-09T18:56:00,ILYAZ,cpan,released,2.001702,,Math-Pari,"Perl interface to PARI."
XMLNews-Meta-0.01,1999-12-09T19:27:36,DMEGG,latest,released,0.01,1,XMLNews-Meta,"A module for reading and writing XMLNews metadata files."
XMLNews-HTMLTemplate-0.01,1999-12-09T19:50:28,DMEGG,latest,released,0.01,1,XMLNews-HTMLTemplate,"A module for converting NITF to HTML."
HTML-Parser-XS-2.99_95,1999-12-09T19:55:18,GAAS,backpan,developer,2.99_95,,HTML-Parser-XS,"HTML parser class"
File-Archive-0.53,1999-12-10T02:48:25,RBOW,latest,released,0.53,1,File-Archive,"Figure out what is in an archive file"
Filter-1.17,1999-12-10T11:32:16,PMQS,cpan,released,1.17,,Filter,"Source Filters"
dbgui_217e,1999-12-10T14:27:58,MSCROGGIN,cpan,released,0,1,dbgui_217e,"a database server graphical interface."
Glade-Perl-0.44,1999-12-10T18:17:27,DMUSGR,backpan,released,0.44,,Glade-Perl,"version 9.9.9 Sat Aug 14 19:57:02 BST 1999 This is an example of how to subclass a generated UI class"
WWW-Search-2.07,1999-12-10T19:42:06,MTHURN,backpan,released,2.07,,WWW-Search,"a web-searching application demonstrating WWW::Search"
Net-XWhois-0.61,1999-12-11T00:51:43,VIPUL,cpan,released,0.61,,Net-XWhois,"Whois Client Interface for Perl5."
Filesys-Statvfs_Df-0.60,1999-12-11T19:07:51,IGUTHRIE,backpan,released,0.60,,Filesys-Statvfs_Df,"Perl extension for statvfs()."
Net-XWhois-0.62,1999-12-11T22:42:05,VIPUL,cpan,released,0.62,,Net-XWhois,"Whois Client Interface for Perl5."
Apache-VMonitor-0.04,1999-12-13T08:11:11,STAS,backpan,released,0.04,,Apache-VMonitor,"Visual System and Apache Server Monitor"
Tie-Cache-0.07,1999-12-13T09:37:31,CHAMAS,backpan,released,0.07,,Tie-Cache,"LRU Cache in Memory"
HTML-Parser-XS-2.99_96,1999-12-13T12:05:34,GAAS,backpan,developer,2.99_96,,HTML-Parser-XS,"HTML parser class"
psh-0.004,1999-12-13T12:07:37,GREGOR,backpan,released,0.004,,psh,"Perl Shell"
karma-0.9.3,1999-12-13T18:05:13,SHULL,cpan,released,v0.9.3,,karma,karmagentd
Apache-RewritingProxy-0.5,1999-12-13T21:09:19,HAGANK,cpan,released,0.5,,Apache-RewritingProxy,"proxy that works by rewriting requested documents with no client proxy config needed."
DBIx-OracleSequence-0.01,1999-12-13T21:57:48,BLABES,backpan,released,0.01,1,DBIx-OracleSequence,"interface to Oracle sequences via DBI."
Astro-SunTime-0.01,1999-12-13T22:22:11,ROBF,backpan,released,0.01,1,Astro-SunTime,
Tie-Cache-0.08,1999-12-13T22:23:57,CHAMAS,backpan,released,0.08,,Tie-Cache,"LRU Cache in Memory"
GedNav-0.01,1999-12-13T22:24:28,ROBF,backpan,released,0.01,1,GedNav,"Perl extension for quick (& dirty) navigation of GEDCOM files"
Convert-TNEF-0.02,1999-12-14T00:10:48,DOUGW,backpan,released,0.02,,Convert-TNEF,"Perl module to read TNEF files"
Ima-DBI-0.14,1999-12-14T02:22:20,MSCHWERN,backpan,released,0.14,,Ima-DBI,"Database connection caching and organization"
Class-Fields-0.05,1999-12-14T02:34:40,MSCHWERN,backpan,released,0.05,1,Class-Fields,"""private"" data fields which are inherited by child classes"
Class-Accessor-0.02,1999-12-14T02:36:26,MSCHWERN,backpan,released,0.02,1,Class-Accessor,"Automated accessor generation"
Net-IMAP-Simple-0.92,1999-12-14T14:10:27,JPAF,cpan,released,0.92,,Net-IMAP-Simple,"Perl extension for simple IMAP account handling, mostly compatible with Net::POP3."
GedNav-0.02,1999-12-14T17:21:09,ROBF,backpan,released,0.02,,GedNav,"Perl extension for quick (& dirty) navigation of GEDCOM files"
pixmaped-1.52,1999-12-14T18:18:40,SUMMER,backpan,released,1.52,,pixmaped,
Image-Exif-0.01,1999-12-14T20:40:33,GAAS,backpan,released,0.01,1,Image-Exif,
ByClock-0.90,1999-12-14T21:09:25,SCHAFFTER,cpan,released,0.90,1,ByClock,"Give back the control to the caller at given times."
Ima-DBI-0.15,1999-12-14T22:19:00,MSCHWERN,backpan,released,0.15,,Ima-DBI,"Database connection caching and organization"
Class-DBI-0.02,1999-12-14T22:25:19,MSCHWERN,backpan,released,0.02,1,Class-DBI,"Simple SQL-based object persistance"
HTML-Parser-3.00,1999-12-14T23:01:49,GAAS,backpan,released,3.00,,HTML-Parser,"HTML parser class"
dbgui_dblib_168,1999-12-14T23:27:41,MSCROGGIN,cpan,released,168,1,dbgui_dblib,"a Sybase database server graphical interface."
String-REPartition-1.0,1999-12-15T02:07:42,AVIF,backpan,released,1.0,1,String-REPartition,"Generates a regex to partition a data set"
Text-Tmpl-0.10,1999-12-15T02:51:42,DLOWE,backpan,released,0.10,,Text-Tmpl,"Templating system C library"
Text-Tmpl-0.11,1999-12-15T19:41:49,DLOWE,backpan,released,0.11,,Text-Tmpl,"Templating system C library"
HTML-Tree-0.53,1999-12-15T20:42:21,GAAS,cpan,released,0.53,,HTML-Tree,"Class for objects that represent HTML elements"
HTML-EP-0.2010,1999-12-15T22:41:39,JWIED,cpan,released,0.2010,,HTML-EP,"A bundle to install the HTML::EP package"
Class-Fields-0.06,1999-12-16T00:13:53,MSCHWERN,backpan,released,0.06,,Class-Fields,"""private"" data fields which are inherited by child classes"
DBIx-HTMLinterface-0.11,1999-12-16T00:32:13,JFURNESS,latest,released,0.11,1,DBIx-HTMLinterface,"Class for creating a CGI interface to a database"
HTML-Tree-0.61,1999-12-16T05:05:16,SBURKE,backpan,released,0.61,,HTML-Tree,"Class for objects that represent HTML elements"
HTML-Format-1.22,1999-12-16T15:01:44,GAAS,backpan,released,1.22,,HTML-Format,"Base class for HTML formatters"
xslt-parser-0.14,1999-12-16T15:14:05,JOSTEN,cpan,released,0.14,,xslt-parser,
XML-XSLT-0.14,1999-12-16T15:27:54,JOSTEN,cpan,released,0.14,1,XML-XSLT,
Chart-0.99c-pre3,1999-12-17T01:54:27,NINJAZ,cpan,released,0.99,,Chart,"a series of charting modules"
Argv-0.39,1999-12-17T03:32:39,DSB,backpan,released,0.39,,Argv,"Provide an O-O interface to an ARGV"
XML-Twig-1.8,1999-12-17T17:03:18,MIROD,backpan,released,1.8,,XML-Twig,"A perl module for processing huge XML documents in tree mode."
SNMP-3.0.0b4,1999-12-17T19:44:00,GSM,backpan,released,v3.0.0,,SNMP,"The Perl5 'SNMP' Extension Module v3.0.0b1 for the UCD SNMPv3 Library"
Fwctl-0.22,1999-12-17T22:54:43,FRAJULAC,cpan,released,0.22,,Fwctl,"Perl module to configure the Linux kernel packet filtering firewall."
Net-IPv4Addr-0.08,1999-12-17T23:08:34,FRAJULAC,cpan,released,0.08,,Net-IPv4Addr,"Perl extension for manipulating IPv4 addresses."
Net-IPv4Addr-0.8,1999-12-17T23:10:21,FRAJULAC,cpan,released,0.8,,Net-IPv4Addr,"Perl extension for manipulating IPv4 addresses."
Net-IPv8Adddr-0.08,1999-12-17T23:24:12,FRAJULAC,cpan,released,0.08,1,Net-IPv8Adddr,"Perl extension for manipulating IPv4 addresses."
File-Flock-99.121701,1999-12-18T00:43:00,MUIR,backpan,released,99.121701,,File-Flock,"file locking with flock"
RAS-AS5200-1.00,1999-12-18T01:53:44,STIGMATA,backpan,released,1.00,1,RAS-AS5200,"PERL Interface to Cisco AS5200 Access Router"
HTML-Template-1.3,1999-12-18T02:34:41,SAMTREGAR,backpan,released,1.3,,HTML-Template,"Perl module to use HTML Templates from CGI scripts"
karma-0.9.4,1999-12-18T11:22:41,SHULL,cpan,released,v0.9.4,,karma,"Oracle Database Monitor"
HTML-Parser-3.01,1999-12-19T07:07:38,GAAS,backpan,released,3.01,,HTML-Parser,"HTML parser class"
Image-Info-0.01,1999-12-19T07:09:24,GAAS,backpan,released,0.01,1,Image-Info,
Apache-Htgroup-0.9,1999-12-19T13:44:29,RBOW,backpan,released,0.9,1,Apache-Htgroup,"Manage Apache authentication group files"
POP3Client-2.5,1999-12-19T18:38:58,SDOWD,backpan,released,2.5,,POP3Client,"Perl 5 module to talk to a POP3 (RFC1939) server"
Text-Banner-1.00,1999-12-19T19:37:58,LORY,cpan,released,1.00,1,Text-Banner,"create text resembling Unix 'banner' command"
Wizard-LDAP-0.1008,1999-12-19T23:05:25,JWIED,latest,released,0.1008,,Wizard-LDAP,"An Application Wizard"
Template-Plugin-DBI-0.09,1999-12-20T15:09:13,SAM,backpan,released,0.09,1,Template-Plugin-DBI,"Template Plugin interface to the DBI.pm module"
Class-DBI-0.03,1999-12-20T17:17:50,MSCHWERN,backpan,released,0.03,,Class-DBI,"Simple SQL-based object persistance"
Semi-Semicolons-0.01,1999-12-20T17:18:06,MSCHWERN,backpan,released,0.01,1,Semi-Semicolons,"writing perl code with the word 'Peterbilt' as statement terminator, rather than a semicolon."
Semi-Semicolons-0.02,1999-12-20T17:45:29,MSCHWERN,backpan,released,0.02,,Semi-Semicolons,"writing perl code with the word 'Peterbilt' as statement terminator, rather than a semicolon."
ControlX10-CM11-2.060,1999-12-20T17:47:15,BBIRTH,backpan,released,2.060,,ControlX10-CM11,"Perl extension for X10 'ActiveHome' Controller"
