# query_id	rel_n	lca_lineage
NZ_HG326228.1|read5718	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus iners
NZ_HG326228.1|read5719	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5720	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus iners
NZ_HG326228.1|read5723	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326228.1|read5724	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile
NZ_HG326228.1|read5725	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium novyi
NZ_HG326228.1|read5726	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5727	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium beijerinckii; Clostridium beijerinckii NCIMB 8052
NZ_HG326228.1|read5728	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium novyi; Clostridium novyi A
NZ_HG326228.1|read5729	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326228.1|read5735	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326228.1|read5739	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326228.1|read5740	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326228.1|read5742	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326228.1|read5744	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326228.1|read5748	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326228.1|read5774	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5782	2	cellular organisms; Bacteria; Spirochaetes; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema
NZ_HG326228.1|read5783	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5784	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5785	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5797	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas; unclassified Porphyromonas
NZ_HG326228.1|read5798	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella
NZ_HG326228.1|read5799	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas; unclassified Porphyromonas
NZ_HG326228.1|read5800	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5801	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella melaninogenica
NZ_HG326228.1|read5804	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326228.1|read5805	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Thermoanaerobacter
NZ_HG326228.1|read5806	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5807	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5808	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5812	2	cellular organisms; Bacteria
NZ_HG326228.1|read5813	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5814	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5816	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326228.1|read5818	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5819	2	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Gardnerella; Gardnerella vaginalis
NZ_HG326228.1|read5820	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5821	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5822	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5835	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5836	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5837	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas
NZ_HG326228.1|read5838	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile
NZ_HG326228.1|read5839	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326228.1|read5841	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5843	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus hydrogenalis
NZ_HG326228.1|read5844	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5849	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; [Clostridium] bolteae
NZ_HG326228.1|read5854	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified Lachnospiraceae; [Eubacterium] rectale
NZ_HG326228.1|read5856	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326228.1|read5857	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5858	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae
NZ_HG326228.1|read5860	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5861	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; unclassified Tissierellia; unclassified Tissierellia (miscellaneous)
NZ_HG326228.1|read5864	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5865	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5866	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5867	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5870	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326228.1|read5872	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoanaerobaculum; Lachnoanaerobaculum saburreum
NZ_HG326228.1|read5873	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5881	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326228.1|read5883	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5884	2	cellular organisms; Bacteria
NZ_HG326228.1|read5885	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5888	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326228.1|read5889	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5890	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326228.1|read5891	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5892	2	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Entomoplasmatales; Spiroplasmataceae; Spiroplasma
NZ_HG326228.1|read5893	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326228.1|read5894	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5896	2	cellular organisms; Bacteria
NZ_HG326228.1|read5897	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus lactolyticus
NZ_HG326228.1|read5910	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5911	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5917	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5919	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326228.1|read5925	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales
NZ_HG326228.1|read5926	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5928	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae
NZ_HG326228.1|read5929	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read5930	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5931	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read5932	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read5997	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326228.1|read5998	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326228.1|read6001	2	cellular organisms; Bacteria; Thermotogae; Thermotogae
NZ_HG326228.1|read6003	2	cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium nucleatum
NZ_HG326228.1|read6004	2	cellular organisms; Bacteria
NZ_HG326228.1|read6005	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read6006	2	cellular organisms; Bacteria
NZ_HG326228.1|read6007	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326228.1|read6008	2	cellular organisms; Bacteria
NZ_HG326228.1|read6009	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6010	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read6011	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; unclassified Veillonella
NZ_HG326228.1|read6012	2	cellular organisms; Bacteria
NZ_HG326228.1|read6029	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6030	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6031	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Peptostreptococcus; Peptostreptococcus anaerobius
NZ_HG326228.1|read6033	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6036	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus
NZ_HG326228.1|read6039	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; Ruminococcus lactaris
NZ_HG326228.1|read6043	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6045	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read6046	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326228.1|read6048	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6050	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326228.1|read6051	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326228.1|read6062	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae
NZ_HG326228.1|read6086	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6087	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326228.1|read6090	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326228.1|read6091	2	cellular organisms; Bacteria
NZ_HG326228.1|read6092	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6093	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326228.1|read6099	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326228.1|read6100	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6101	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6102	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Paeniclostridium; Paeniclostridium sordellii
NZ_HG326228.1|read6103	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Shuttleworthia
NZ_HG326228.1|read6104	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326228.1|read6105	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326228.1|read6106	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6111	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326228.1|read6112	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6113	2	cellular organisms; Bacteria; Spirochaetes; Spirochaetia; Brachyspirales; Brachyspiraceae; Brachyspira; Brachyspira pilosicoli
NZ_HG326228.1|read6114	2	cellular organisms; Bacteria
NZ_HG326228.1|read6119	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read6120	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read6121	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6123	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile
NZ_HG326228.1|read6128	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6145	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; unclassified Tissierellia; unclassified Tissierellia (miscellaneous)
NZ_HG326228.1|read6149	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus hydrogenalis
NZ_HG326228.1|read6150	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326228.1|read6151	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus hydrogenalis
NZ_HG326228.1|read6153	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6154	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326228.1|read6155	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6156	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6158	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326228.1|read6160	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326228.1|read6161	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6163	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326228.1|read6164	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6167	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326228.1|read6171	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326228.1|read6172	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc pseudomesenteroides
NZ_HG326228.1|read6173	2	cellular organisms; Bacteria
NZ_HG326228.1|read6174	2	cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales
NZ_HG326228.1|read6177	2	cellular organisms
NZ_HG326228.1|read6178	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae
NZ_HG326228.1|read6182	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Thermoanaerobacter
NZ_HG326228.1|read6184	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
