Id;CustomerId;OrderDate;Freight;ProductName;QuantityPerUnit;UnitPriceProduct;Discount;UnitPriceOrder;Quantity;Amount
10971/29;FRANR;2014-03-24;121.82;Thüringer Rostbratwurst;50 bags x 30 sausgs.;123.79;0;123.79;14;1733.0600000000002
10972/17;LACOR;2014-03-24;0.02;Alice Mutton;20 - 1 kg tins;39;0;39;6;234
10972/33;LACOR;2014-03-24;0.02;Geitost;500 g;2.5;0;2.5;7;17.5
10973/26;LACOR;2014-03-24;15.17;Gumbär Gummibärchen;100 - 250 g bags;31.23;0;31.23;5;156.15
10973/41;LACOR;2014-03-24;15.17;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0;9.65;6;57.900000000000006
10973/75;LACOR;2014-03-24;15.17;Rhönbräu Klosterbier;24 - 0.5 l bottles;7.75;0;7.75;10;77.5
10974/63;SPLIR;2014-03-25;12.96;Vegie-spread;15 - 625 g jars;43.9;0;43.9;10;439
10975/8;BOTTM;2014-03-25;32.27;Northwoods Cranberry Sauce;12 - 12 oz jars;40;0;40;16;640
10975/75;BOTTM;2014-03-25;32.27;Rhönbräu Klosterbier;24 - 0.5 l bottles;7.75;0;7.75;10;77.5
10976/28;HILAA;2014-03-25;37.97;Rössle Sauerkraut;25 - 825 g cans;45.6;0;45.6;20;912
10977/39;FOLKO;2014-03-26;208.5;Chartreuse verte;750 cc per bottle;18;0;18;30;540
10977/47;FOLKO;2014-03-26;208.5;Zaanse koeken;10 - 4 oz boxes;9.5;0;9.5;30;285
10977/51;FOLKO;2014-03-26;208.5;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;53;10;530
10977/63;FOLKO;2014-03-26;208.5;Vegie-spread;15 - 625 g jars;43.9;0;43.9;20;878
10978/8;MAISD;2014-03-26;32.82;Northwoods Cranberry Sauce;12 - 12 oz jars;40;0.15;40;20;800
10978/21;MAISD;2014-03-26;32.82;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0.15;10;40;400
10978/40;MAISD;2014-03-26;32.82;Boston Crab Meat;24 - 4 oz tins;18.4;0;18.4;10;184
10978/44;MAISD;2014-03-26;32.82;Gula Malacca;20 - 2 kg bags;19.45;0.15;19.45;6;116.69999999999999
10979/7;ERNSH;2014-03-26;353.07;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;18;540
10979/12;ERNSH;2014-03-26;353.07;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0;38;20;760
10979/24;ERNSH;2014-03-26;353.07;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;80;360
10979/27;ERNSH;2014-03-26;353.07;Schoggi Schokolade;100 - 100 g pieces;43.9;0;43.9;30;1317
10979/31;ERNSH;2014-03-26;353.07;Gorgonzola Telino;12 - 100 g pkgs;12.5;0;12.5;24;300
10979/63;ERNSH;2014-03-26;353.07;Vegie-spread;15 - 625 g jars;43.9;0;43.9;35;1536.5
10980/75;FOLKO;2014-03-27;1.26;Rhönbräu Klosterbier;24 - 0.5 l bottles;7.75;0.2;7.75;40;310
10981/38;HANAR;2014-03-27;193.37;Côte de Blaye;12 - 75 cl bottles;263.5;0;263.5;60;15810
10982/7;BOTTM;2014-03-27;14.01;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;20;600
10982/43;BOTTM;2014-03-27;14.01;Ipoh Coffee;16 - 500 g tins;46;0;46;9;414
10983/13;SAVEA;2014-03-27;657.54;Konbu;2 kg box;6;0.15;6;84;504
10983/57;SAVEA;2014-03-27;657.54;Ravioli Angelo;24 - 250 g pkgs.;19.5;0;19.5;15;292.5
10984/16;SAVEA;2014-03-30;211.22;Pavlova;32 - 500 g boxes;17.45;0;17.45;55;959.75
10984/24;SAVEA;2014-03-30;211.22;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;20;90
10984/36;SAVEA;2014-03-30;211.22;Inlagd Sill;24 - 250 g  jars;19;0;19;40;760
10985/16;HUNGO;2014-03-30;91.51;Pavlova;32 - 500 g boxes;17.45;0.1;17.45;36;628.1999999999999
10985/18;HUNGO;2014-03-30;91.51;Carnarvon Tigers;16 kg pkg.;62.5;0.1;62.5;8;500
10985/32;HUNGO;2014-03-30;91.51;Mascarpone Fabioli;24 - 200 g pkgs.;32;0.1;32;35;1120
10986/11;OCEA;2014-03-30;217.86;Queso Cabrales;1 kg pkg.;21;0;21;30;630
10986/20;OCEA;2014-03-30;217.86;Sir Rodney's Marmalade;30 gift boxes;81;0;81;15;1215
10986/76;OCEA;2014-03-30;217.86;Lakkalikööri;500 ml;18;0;18;10;180
10986/77;OCEA;2014-03-30;217.86;Original Frankfurter grüne Soße;12 boxes;13;0;13;15;195
10987/7;EASTC;2014-03-31;185.48;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;60;1800
10987/43;EASTC;2014-03-31;185.48;Ipoh Coffee;16 - 500 g tins;46;0;46;6;276
10987/72;EASTC;2014-03-31;185.48;Mozzarella di Giovanni;24 - 200 g pkgs.;34.8;0;34.8;20;696
10988/7;RATTC;2014-03-31;61.14;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;60;1800
10988/62;RATTC;2014-03-31;61.14;Tarte au sucre;48 pies;49.3;0.1;49.3;40;1972
10989/6;QUEDE;2014-03-31;34.76;Grandma's Boysenberry Spread;12 - 8 oz jars;25;0;25;40;1000
10989/11;QUEDE;2014-03-31;34.76;Queso Cabrales;1 kg pkg.;21;0;21;15;315
10989/41;QUEDE;2014-03-31;34.76;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0;9.65;4;38.6
10990/21;ERNSH;2014-04-01;117.61;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;10;65;650
10990/34;ERNSH;2014-04-01;117.61;Sasquatch Ale;24 - 12 oz bottles;14;0.15;14;60;840
10990/55;ERNSH;2014-04-01;117.61;Pâté chinois;24 boxes x 2 pies;24;0.15;24;65;1560
10990/61;ERNSH;2014-04-01;117.61;Sirop d'érable;24 - 500 ml bottles;28.5;0.15;28.5;66;1881
10991/2;QUICK;2014-04-01;38.51;Chang;24 - 12 oz bottles;19;0.2;19;50;950
10991/70;QUICK;2014-04-01;38.51;Outback Lager;24 - 355 ml bottles;15;0.2;15;20;300
10991/76;QUICK;2014-04-01;38.51;Lakkalikööri;500 ml;18;0.2;18;90;1620
10992/72;THEBI;2014-04-01;4.27;Mozzarella di Giovanni;24 - 200 g pkgs.;34.8;0;34.8;2;69.6
10993/29;FOLKO;2014-04-01;8.81;Thüringer Rostbratwurst;50 bags x 30 sausgs.;123.79;0.25;123.79;50;6189.5
10993/41;FOLKO;2014-04-01;8.81;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0.25;9.65;35;337.75
10994/59;VAFFE;2014-04-02;65.53;Raclette Courdavault;5 kg pkg.;55;0.05;55;18;990
10995/51;PERIC;2014-04-02;46;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;53;20;1060
10995/60;PERIC;2014-04-02;46;Camembert Pierrot;15 - 300 g rounds;34;0;34;4;136
10996/42;QUICK;2014-04-02;1.12;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;0;14;40;560
10997/32;LILAS;2014-04-03;73.91;Mascarpone Fabioli;24 - 200 g pkgs.;32;0;32;50;1600
10997/46;LILAS;2014-04-03;73.91;Spegesild;4 - 450 g glasses;12;0.25;12;20;240
10997/52;LILAS;2014-04-03;73.91;Filo Mix;16 - 2 kg boxes;7;0.25;7;20;140
10998/24;WOLZA;2014-04-03;20.31;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;12;54
10998/61;WOLZA;2014-04-03;20.31;Sirop d'érable;24 - 500 ml bottles;28.5;0;28.5;7;199.5
10998/74;WOLZA;2014-04-03;20.31;Longlife Tofu;5 kg pkg.;10;0;10;20;200
10998/75;WOLZA;2014-04-03;20.31;Rhönbräu Klosterbier;24 - 0.5 l bottles;7.75;0;7.75;30;232.5
10999/41;OTTIK;2014-04-03;96.35;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0.05;9.65;20;193
10999/51;OTTIK;2014-04-03;96.35;Manjimup Dried Apples;50 - 300 g pkgs.;53;0.05;53;15;795
10999/77;OTTIK;2014-04-03;96.35;Original Frankfurter grüne Soße;12 boxes;13;0.05;13;21;273
11000/4;RATTC;2014-04-06;55.12;Chef Anton's Cajun Seasoning;48 - 6 oz jars;22;0.25;22;25;550
11000/24;RATTC;2014-04-06;55.12;Guaraná Fantástica;12 - 355 ml cans;4.5;0.25;4.5;30;135
11000/77;RATTC;2014-04-06;55.12;Original Frankfurter grüne Soße;12 boxes;13;0;13;30;390
11001/7;FOLKO;2014-04-06;197.3;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;60;1800
11001/22;FOLKO;2014-04-06;197.3;Gustaf's Knäckebröd;24 - 500 g pkgs.;21;0;21;25;525
11001/46;FOLKO;2014-04-06;197.3;Spegesild;4 - 450 g glasses;12;0;12;25;300
11001/55;FOLKO;2014-04-06;197.3;Pâté chinois;24 boxes x 2 pies;24;0;24;6;144
11002/13;SAVEA;2014-04-06;141.16;Konbu;2 kg box;6;0;6;56;336
11002/35;SAVEA;2014-04-06;141.16;Steeleye Stout;24 - 12 oz bottles;18;0.15;18;15;270
11002/42;SAVEA;2014-04-06;141.16;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;0.15;14;24;336
11002/55;SAVEA;2014-04-06;141.16;Pâté chinois;24 boxes x 2 pies;24;0;24;40;960
11003/1;THECR;2014-04-06;14.91;Chai;10 boxes x 20 bags;18;0;18;4;72
11003/40;THECR;2014-04-06;14.91;Boston Crab Meat;24 - 4 oz tins;18.4;0;18.4;10;184
11003/52;THECR;2014-04-06;14.91;Filo Mix;16 - 2 kg boxes;7;0;7;10;70
11004/26;MAISD;2014-04-07;44.84;Gumbär Gummibärchen;100 - 250 g bags;31.23;0;31.23;6;187.38
11004/76;MAISD;2014-04-07;44.84;Lakkalikööri;500 ml;18;0;18;6;108
11005/1;WILMK;2014-04-07;0.75;Chai;10 boxes x 20 bags;18;0;18;2;36
11005/59;WILMK;2014-04-07;0.75;Raclette Courdavault;5 kg pkg.;55;0;55;10;550
11006/1;GREAL;2014-04-07;25.19;Chai;10 boxes x 20 bags;18;0;18;8;144
11006/29;GREAL;2014-04-07;25.19;Thüringer Rostbratwurst;50 bags x 30 sausgs.;123.79;0.25;123.79;2;247.58
11007/8;PRINI;2014-04-08;202.24;Northwoods Cranberry Sauce;12 - 12 oz jars;40;0;40;30;1200
11007/29;PRINI;2014-04-08;202.24;Thüringer Rostbratwurst;50 bags x 30 sausgs.;123.79;0;123.79;10;1237.9
11007/42;PRINI;2014-04-08;202.24;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;0;14;14;196
11008/28;ERNSH;2014-04-08;79.46;Rössle Sauerkraut;25 - 825 g cans;45.6;0.05;45.6;70;3192
11008/34;ERNSH;2014-04-08;79.46;Sasquatch Ale;24 - 12 oz bottles;14;0.05;14;90;1260
11008/71;ERNSH;2014-04-08;79.46;Flotemysost;10 - 500 g pkgs.;21.5;0;21.5;21;451.5
11009/24;GODOS;2014-04-08;59.11;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;12;54
11009/36;GODOS;2014-04-08;59.11;Inlagd Sill;24 - 250 g  jars;19;0.25;19;18;342
11009/60;GODOS;2014-04-08;59.11;Camembert Pierrot;15 - 300 g rounds;34;0;34;9;306
11010/7;REGGC;2014-04-09;28.71;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;20;600
11010/24;REGGC;2014-04-09;28.71;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;10;45
11011/58;ALFKI;2014-04-09;1.21;Escargots de Bourgogne;24 pieces;13.25;0.05;13.25;40;530
11011/71;ALFKI;2014-04-09;1.21;Flotemysost;10 - 500 g pkgs.;21.5;0;21.5;20;430
11012/19;FRANK;2014-04-09;242.95;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9.2;0.05;9.2;50;459.99999999999994
11012/60;FRANK;2014-04-09;242.95;Camembert Pierrot;15 - 300 g rounds;34;0.05;34;36;1224
11012/71;FRANK;2014-04-09;242.95;Flotemysost;10 - 500 g pkgs.;21.5;0.05;21.5;60;1290
11013/23;ROMEY;2014-04-09;32.99;Tunnbröd;12 - 250 g pkgs.;9;0;9;10;90
11013/42;ROMEY;2014-04-09;32.99;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;0;14;4;56
11013/45;ROMEY;2014-04-09;32.99;Rogede sild;1k pkg.;9.5;0;9.5;20;190
11013/68;ROMEY;2014-04-09;32.99;Scottish Longbreads;10 boxes x 8 pieces;12.5;0;12.5;2;25
11014/41;LINOD;2014-04-10;23.6;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0.1;9.65;28;270.2
11015/30;SANTG;2014-04-10;4.62;Nord-Ost Matjeshering;10 - 200 g glasses;25.89;0;25.89;15;388.35
11015/77;SANTG;2014-04-10;4.62;Original Frankfurter grüne Soße;12 boxes;13;0;13;18;234
11016/31;AROUT;2014-04-10;33.8;Gorgonzola Telino;12 - 100 g pkgs;12.5;0;12.5;15;187.5
11016/36;AROUT;2014-04-10;33.8;Inlagd Sill;24 - 250 g  jars;19;0;19;16;304
11017/3;ERNSH;2014-04-13;754.26;Aniseed Syrup;12 - 550 ml bottles;10;0;10;25;250
11017/59;ERNSH;2014-04-13;754.26;Raclette Courdavault;5 kg pkg.;55;0;55;110;6050
11017/70;ERNSH;2014-04-13;754.26;Outback Lager;24 - 355 ml bottles;15;0;15;30;450
11018/12;LONEP;2014-04-13;11.65;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0;38;20;760
11018/18;LONEP;2014-04-13;11.65;Carnarvon Tigers;16 kg pkg.;62.5;0;62.5;10;625
11018/56;LONEP;2014-04-13;11.65;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;38;5;190
11019/46;RANCH;2014-04-13;3.17;Spegesild;4 - 450 g glasses;12;0;12;3;36
11019/49;RANCH;2014-04-13;3.17;Maxilaku;24 - 50 g pkgs.;20;0;20;2;40
11020/10;OTTIK;2014-04-14;43.3;Ikura;12 - 200 ml jars;31;0.15;31;24;744
11021/2;QUICK;2014-04-14;297.18;Chang;24 - 12 oz bottles;19;0.25;19;11;209
11021/20;QUICK;2014-04-14;297.18;Sir Rodney's Marmalade;30 gift boxes;81;0;81;15;1215
11021/26;QUICK;2014-04-14;297.18;Gumbär Gummibärchen;100 - 250 g bags;31.23;0;31.23;63;1967.49
11021/51;QUICK;2014-04-14;297.18;Manjimup Dried Apples;50 - 300 g pkgs.;53;0.25;53;44;2332
11021/72;QUICK;2014-04-14;297.18;Mozzarella di Giovanni;24 - 200 g pkgs.;34.8;0;34.8;35;1218
11022/19;HANAR;2014-04-14;6.27;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9.2;0;9.2;35;322
11022/69;HANAR;2014-04-14;6.27;Gudbrandsdalsost;10 kg pkg.;36;0;36;30;1080
11023/7;BSBEV;2014-04-14;123.83;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;4;120
11023/43;BSBEV;2014-04-14;123.83;Ipoh Coffee;16 - 500 g tins;46;0;46;30;1380
11024/26;EASTC;2014-04-15;74.36;Gumbär Gummibärchen;100 - 250 g bags;31.23;0;31.23;12;374.76
11024/33;EASTC;2014-04-15;74.36;Geitost;500 g;2.5;0;2.5;30;75
11024/65;EASTC;2014-04-15;74.36;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21.05;0;21.05;21;442.05
11024/71;EASTC;2014-04-15;74.36;Flotemysost;10 - 500 g pkgs.;21.5;0;21.5;50;1075
11025/1;WARTH;2014-04-15;29.17;Chai;10 boxes x 20 bags;18;0.1;18;10;180
11025/13;WARTH;2014-04-15;29.17;Konbu;2 kg box;6;0.1;6;20;120
11026/18;FRANS;2014-04-15;47.09;Carnarvon Tigers;16 kg pkg.;62.5;0;62.5;8;500
11026/51;FRANS;2014-04-15;47.09;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;53;10;530
11027/24;BOTTM;2014-04-16;52.52;Guaraná Fantástica;12 - 355 ml cans;4.5;0.25;4.5;30;135
11027/62;BOTTM;2014-04-16;52.52;Tarte au sucre;48 pies;49.3;0.25;49.3;21;1035.3
11028/55;KOENE;2014-04-16;29.59;Pâté chinois;24 boxes x 2 pies;24;0;24;35;840
11028/59;KOENE;2014-04-16;29.59;Raclette Courdavault;5 kg pkg.;55;0;55;24;1320
11029/56;CHOPS;2014-04-16;47.84;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;38;20;760
11029/63;CHOPS;2014-04-16;47.84;Vegie-spread;15 - 625 g jars;43.9;0;43.9;12;526.8
11030/2;SAVEA;2014-04-17;830.75;Chang;24 - 12 oz bottles;19;0.25;19;100;1900
11030/5;SAVEA;2014-04-17;830.75;Chef Anton's Gumbo Mix;36 boxes;21.35;0;21.35;70;1494.5
11030/29;SAVEA;2014-04-17;830.75;Thüringer Rostbratwurst;50 bags x 30 sausgs.;123.79;0.25;123.79;60;7427.400000000001
11030/59;SAVEA;2014-04-17;830.75;Raclette Courdavault;5 kg pkg.;55;0.25;55;100;5500
11031/1;SAVEA;2014-04-17;227.22;Chai;10 boxes x 20 bags;18;0;18;45;810
11031/13;SAVEA;2014-04-17;227.22;Konbu;2 kg box;6;0;6;80;480
11031/24;SAVEA;2014-04-17;227.22;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;21;94.5
11031/64;SAVEA;2014-04-17;227.22;Wimmers gute Semmelknödel;20 bags x 4 pieces;33.25;0;33.25;20;665
11031/71;SAVEA;2014-04-17;227.22;Flotemysost;10 - 500 g pkgs.;21.5;0;21.5;16;344
11032/36;WHITC;2014-04-17;606.19;Inlagd Sill;24 - 250 g  jars;19;0;19;35;665
11032/38;WHITC;2014-04-17;606.19;Côte de Blaye;12 - 75 cl bottles;263.5;0;263.5;25;6587.5
11032/59;WHITC;2014-04-17;606.19;Raclette Courdavault;5 kg pkg.;55;0;55;30;1650
11033/53;RICSU;2014-04-17;84.74;Perth Pasties;48 pieces;32.8;0.1;32.8;70;2296
11033/69;RICSU;2014-04-17;84.74;Gudbrandsdalsost;10 kg pkg.;36;0.1;36;36;1296
11034/21;OLDWO;2014-04-20;40.32;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0.1;10;15;150
11034/44;OLDWO;2014-04-20;40.32;Gula Malacca;20 - 2 kg bags;19.45;0;19.45;12;233.39999999999998
11034/61;OLDWO;2014-04-20;40.32;Sirop d'érable;24 - 500 ml bottles;28.5;0;28.5;6;171
11035/1;SUPRD;2014-04-20;0.17;Chai;10 boxes x 20 bags;18;0;18;10;180
11035/35;SUPRD;2014-04-20;0.17;Steeleye Stout;24 - 12 oz bottles;18;0;18;60;1080
11035/42;SUPRD;2014-04-20;0.17;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;0;14;30;420
11035/54;SUPRD;2014-04-20;0.17;Tourtière;16 pies;7.45;0;7.45;10;74.5
11036/13;DRACD;2014-04-20;149.47;Konbu;2 kg box;6;0;6;7;42
11036/59;DRACD;2014-04-20;149.47;Raclette Courdavault;5 kg pkg.;55;0;55;30;1650
11037/70;GODOS;2014-04-21;3.2;Outback Lager;24 - 355 ml bottles;15;0;15;4;60
11038/40;SUPRD;2014-04-21;29.59;Boston Crab Meat;24 - 4 oz tins;18.4;0.2;18.4;5;92
11038/52;SUPRD;2014-04-21;29.59;Filo Mix;16 - 2 kg boxes;7;0;7;2;14
11038/71;SUPRD;2014-04-21;29.59;Flotemysost;10 - 500 g pkgs.;21.5;0;21.5;30;645
11039/28;LINOD;2014-04-21;65;Rössle Sauerkraut;25 - 825 g cans;45.6;0;45.6;20;912
11039/35;LINOD;2014-04-21;65;Steeleye Stout;24 - 12 oz bottles;18;0;18;24;432
11039/49;LINOD;2014-04-21;65;Maxilaku;24 - 50 g pkgs.;20;0;20;60;1200
11039/57;LINOD;2014-04-21;65;Ravioli Angelo;24 - 250 g pkgs.;19.5;0;19.5;28;546
11040/21;GREAL;2014-04-22;18.84;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;10;20;200
11041/2;CHOPS;2014-04-22;48.22;Chang;24 - 12 oz bottles;19;0.2;19;30;570
11041/63;CHOPS;2014-04-22;48.22;Vegie-spread;15 - 625 g jars;43.9;0;43.9;30;1317
11042/44;COMMI;2014-04-22;29.99;Gula Malacca;20 - 2 kg bags;19.45;0;19.45;15;291.75
11042/61;COMMI;2014-04-22;29.99;Sirop d'érable;24 - 500 ml bottles;28.5;0;28.5;4;114
11043/11;SPECD;2014-04-22;8.8;Queso Cabrales;1 kg pkg.;21;0;21;10;210
11044/62;WOLZA;2014-04-23;8.72;Tarte au sucre;48 pies;49.3;0;49.3;12;591.5999999999999
11045/33;BOTTM;2014-04-23;70.58;Geitost;500 g;2.5;0;2.5;15;37.5
11045/51;BOTTM;2014-04-23;70.58;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;53;24;1272
11046/12;WANDK;2014-04-23;71.64;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0.05;38;20;760
11046/32;WANDK;2014-04-23;71.64;Mascarpone Fabioli;24 - 200 g pkgs.;32;0.05;32;15;480
11046/35;WANDK;2014-04-23;71.64;Steeleye Stout;24 - 12 oz bottles;18;0.05;18;18;324
11047/1;EASTC;2014-04-24;46.62;Chai;10 boxes x 20 bags;18;0.25;18;25;450
11047/5;EASTC;2014-04-24;46.62;Chef Anton's Gumbo Mix;36 boxes;21.35;0.25;21.35;30;640.5
11048/68;BOTTM;2014-04-24;24.12;Scottish Longbreads;10 boxes x 8 pieces;12.5;0;12.5;42;525
11049/2;GOURL;2014-04-24;8.34;Chang;24 - 12 oz bottles;19;0.2;19;10;190
11049/12;GOURL;2014-04-24;8.34;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0.2;38;4;152
11050/76;FOLKO;2014-04-27;59.41;Lakkalikööri;500 ml;18;0.1;18;50;900
11051/24;LAMAI;2014-04-27;2.79;Guaraná Fantástica;12 - 355 ml cans;4.5;0.2;4.5;10;45
11052/43;HANAR;2014-04-27;67.26;Ipoh Coffee;16 - 500 g tins;46;0.2;46;30;1380
11052/61;HANAR;2014-04-27;67.26;Sirop d'érable;24 - 500 ml bottles;28.5;0.2;28.5;10;285
11053/18;PICCO;2014-04-27;53.05;Carnarvon Tigers;16 kg pkg.;62.5;0.2;62.5;35;2187.5
11053/32;PICCO;2014-04-27;53.05;Mascarpone Fabioli;24 - 200 g pkgs.;32;0;32;20;640
11053/64;PICCO;2014-04-27;53.05;Wimmers gute Semmelknödel;20 bags x 4 pieces;33.25;0.2;33.25;25;831.25
11054/33;CACTU;2014-04-28;0.33;Geitost;500 g;2.5;0;2.5;10;25
11054/67;CACTU;2014-04-28;0.33;Laughing Lumberjack Lager;24 - 12 oz bottles;14;0;14;20;280
11055/24;HILAA;2014-04-28;120.92;Guaraná Fantástica;12 - 355 ml cans;4.5;0;4.5;15;67.5
11055/25;HILAA;2014-04-28;120.92;NuNuCa Nuß-Nougat-Creme;20 - 450 g glasses;14;0;14;15;210
11055/51;HILAA;2014-04-28;120.92;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;53;20;1060
11055/57;HILAA;2014-04-28;120.92;Ravioli Angelo;24 - 250 g pkgs.;19.5;0;19.5;20;390
11056/7;EASTC;2014-04-28;278.96;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0;30;40;1200
11056/55;EASTC;2014-04-28;278.96;Pâté chinois;24 boxes x 2 pies;24;0;24;35;840
11056/60;EASTC;2014-04-28;278.96;Camembert Pierrot;15 - 300 g rounds;34;0;34;50;1700
11057/70;NORTS;2014-04-29;4.13;Outback Lager;24 - 355 ml bottles;15;0;15;3;45
11058/21;BLAUS;2014-04-29;31.14;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;10;3;30
11058/60;BLAUS;2014-04-29;31.14;Camembert Pierrot;15 - 300 g rounds;34;0;34;21;714
11058/61;BLAUS;2014-04-29;31.14;Sirop d'érable;24 - 500 ml bottles;28.5;0;28.5;4;114
11059/13;RICAR;2014-04-29;85.8;Konbu;2 kg box;6;0;6;30;180
11059/17;RICAR;2014-04-29;85.8;Alice Mutton;20 - 1 kg tins;39;0;39;12;468
11059/60;RICAR;2014-04-29;85.8;Camembert Pierrot;15 - 300 g rounds;34;0;34;35;1190
11060/60;FRANS;2014-04-30;10.98;Camembert Pierrot;15 - 300 g rounds;34;0;34;4;136
11060/77;FRANS;2014-04-30;10.98;Original Frankfurter grüne Soße;12 boxes;13;0;13;10;130
11061/60;GREAL;2014-04-30;14.01;Camembert Pierrot;15 - 300 g rounds;34;0;34;15;510
11062/53;REGGC;2014-04-30;29.93;Perth Pasties;48 pieces;32.8;0.2;32.8;10;328
11062/70;REGGC;2014-04-30;29.93;Outback Lager;24 - 355 ml bottles;15;0.2;15;12;180
11063/34;HUNGO;2014-04-30;81.73;Sasquatch Ale;24 - 12 oz bottles;14;0;14;30;420
11063/40;HUNGO;2014-04-30;81.73;Boston Crab Meat;24 - 4 oz tins;18.4;0.1;18.4;40;736
11063/41;HUNGO;2014-04-30;81.73;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0.1;9.65;30;289.5
11064/17;SAVEA;2014-05-01;30.09;Alice Mutton;20 - 1 kg tins;39;0.1;39;77;3003
11064/41;SAVEA;2014-05-01;30.09;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0;9.65;12;115.80000000000001
11064/53;SAVEA;2014-05-01;30.09;Perth Pasties;48 pieces;32.8;0.1;32.8;25;819.9999999999999
11064/55;SAVEA;2014-05-01;30.09;Pâté chinois;24 boxes x 2 pies;24;0.1;24;4;96
11064/68;SAVEA;2014-05-01;30.09;Scottish Longbreads;10 boxes x 8 pieces;12.5;0;12.5;55;687.5
11065/30;LILAS;2014-05-01;12.91;Nord-Ost Matjeshering;10 - 200 g glasses;25.89;0.25;25.89;4;103.56
11065/54;LILAS;2014-05-01;12.91;Tourtière;16 pies;7.45;0.25;7.45;20;149
11066/16;WHITC;2014-05-01;44.72;Pavlova;32 - 500 g boxes;17.45;0;17.45;3;52.349999999999994
11066/19;WHITC;2014-05-01;44.72;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9.2;0;9.2;42;386.4
11066/34;WHITC;2014-05-01;44.72;Sasquatch Ale;24 - 12 oz bottles;14;0;14;35;490
11067/41;DRACD;2014-05-04;7.98;Jack's New England Clam Chowder;12 - 12 oz cans;9.65;0;9.65;9;86.85000000000001
11068/28;QUEE;2014-05-04;81.75;Rössle Sauerkraut;25 - 825 g cans;45.6;0.15;45.6;8;364.8
11068/43;QUEE;2014-05-04;81.75;Ipoh Coffee;16 - 500 g tins;46;0.15;46;36;1656
11068/77;QUEE;2014-05-04;81.75;Original Frankfurter grüne Soße;12 boxes;13;0.15;13;28;364
11069/39;TORTU;2014-05-04;15.67;Chartreuse verte;750 cc per bottle;18;0;18;20;360
11070/1;LEHMS;2014-05-05;136;Chai;10 boxes x 20 bags;18;0.15;18;40;720
11070/2;LEHMS;2014-05-05;136;Chang;24 - 12 oz bottles;19;0.15;19;20;380
11070/16;LEHMS;2014-05-05;136;Pavlova;32 - 500 g boxes;17.45;0.15;17.45;30;523.5
11070/31;LEHMS;2014-05-05;136;Gorgonzola Telino;12 - 100 g pkgs;12.5;0;12.5;20;250
11071/7;LILAS;2014-05-05;0.93;Uncle Bob's Organic Dried Pears;12 - 1 lb pkgs.;30;0.05;30;15;450
11071/13;LILAS;2014-05-05;0.93;Konbu;2 kg box;6;0.05;6;10;60
