"phytohub_id"	"compound_name"	"is_a_precursor"	"is_a_metabolite"	"exact_mass"	"molecular_formula"	"smiles"	"inchikey"
"PHUB001556"	"trans-δ-viniferin glucuronide"	0	1	630.1737264060	"C34H30O12"	"OC1OC(C(OC2=CC(O)=CC(\\C=C\\C3=CC4=C(OC(C4C4=CC(O)=CC(O)=C4)C4=CC=C(O)C=C4)C=C3)=C2)C(O)C1O)C(O)=O"	NULL
"PHUB001557"	"trans-δ-viniferin sulphate"	0	1	534.0984534620	"C28H22O9S"	"OC1=CC(\\C=C\\C2=CC3=C(OC(C3C3=CC(O)=CC(O)=C3)C3=CC=C(OS(O)(=O)=O)C=C3)C=C2)=CC(O)=C1"	NULL
"PHUB001559"	"trans-resveratrol-2-C-glucoside"	1	0	390.1314676680	"C20H22O8"	"OC1C(O)C(O)C(C(O)C1O)C1=C(O)C=C(O)C=C1\\C=C\\C1=CC=C(O)C=C1"	NULL
"PHUB001560"	"cis-resveratrol 2-C-glucoside"	1	0	390.1314676680	"C20H22O8"	"OC1C(O)C(O)C(C(O)C1O)C1=C(O)C=C(O)C=C1\\C=C/C1=CC=C(O)C=C1"	NULL
"PHUB001561"	"Dihydro-piceatannol"	1	0	246.0892089310	"C14H14O4"	"OC1=CC(CCC2=CC=C(O)C(O)=C2)=CC(O)=C1"	NULL
"PHUB001562"	"Dehydro-glucosyl-piceatannol"	1	0	404.1107000000	"C20H20O9"	NULL	NULL
"PHUB001563"	"Dehydro-glucosyl-resveratrol"	1	0	388.1158000000	"C20H20O8"	NULL	NULL
"PHUB001564"	"Viniferin (Omega-)"	1	0	454.1416384280	"C28H22O6"	"OC1=CC=C(\\C=C\\C2=CC(O)=CC3=C2[C@H]([C@H](O3)C2=CC=C(O)C=C2)C2=CC(O)=CC(O)=C2)C=C1"	NULL
"PHUB001565"	"Ampelopsin C"	1	0	680.2046326100	"C42H32O9"	"[H][C@]1(OC2=C3C4=C(C(O)=C2)[C@]([H])(C2=CC=C(O)C=C2)[C@@]([H])(C2=CC(O)=CC(O)=C2)[C@]4([H])[C@]([H])(C2=CC=C(O)C=C2)C2=C(C=C(O)C=C2O)[C@@]13[H])C1=CC=C(O)C=C1"	NULL
"PHUB001566"	"Isohopeaphenol"	1	0	906.2676268080	"C56H42O12"	"OC1=CC=C(C=C1)C1OC2=CC(O)=CC3=C2C1C1=CC(O)=CC(O)=C1C(C3C1C(C2=CC=C(O)C=C2)C2=C(C=C(O)C=C2O)C2C(OC3=CC(O)=CC1=C23)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1"	NULL
"PHUB001567"	"Hopeaphenol"	1	0	906.2676267920	"C56H42O12"	"OC1=CC=C(C=C1)[C@H]1OC2=CC(O)=CC3=C2C1C1=C([C@@H](C3C2[C@@H](C3=CC=C(O)C=C3)C3=C(C=C(O)C=C3O)C3[C@H](OC4=CC(O)=CC2=C34)C2=CC=C(O)C=C2)C2=CC=C(O)C=C2)C(O)=CC(O)=C1"	NULL
"PHUB001568"	"Quadrangularin A"	1	0	454.1416384280	"C28H22O6"	"[H]\\C(=C1\\C(C(C2=C1C=C(O)C=C2O)C1=CC=C(O)C=C1)C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1"	NULL
"PHUB001569"	"Rheumlhasol A"	1	0	678.2253680550	"C43H34O8"	"OC1=CC=C(C=C1)C1CC2=C(C1C1=CC(O)=CC(O)=C1)C(O)=CC(\\C=C/C1=CC=C3O[C@H]([C@H](C3=C1)C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1)=C2"	NULL
"PHUB001570"	"Rheumlhasol B"	1	0	680.2046326100	"C42H32O9"	"OC1=CC=C(C=C1)[C@@H]1OC2=CC=C(\\C=C\\C3=CC4=C(C(C(O4)C4=CC=C(O)C=C4)C4=CC(O)=CC(O)=C4)C(O)=C3)C=C2[C@@H]1C1=CC(O)=CC(O)=C1"	NULL
"PHUB001573"	"Rhaponticin"	1	0	420.1420323530	"C21H24O9"	"COC1=CC=C(\\C=C\\C2=CC(O)=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C2)C=C1O"	NULL
"PHUB001574"	"Gnetin C"	1	0	454.1416384280	"C28H22O6"	"OC1=CC=C(\\C=C\\C2=CC(O)=C3[C@@H]([C@H](OC3=C2)C2=CC=C(O)C=C2)C2=CC(O)=CC(O)=C2)C=C1"	NULL
"PHUB001575"	"Amuerensin G"	1	0	680.2046326100	"C42H32O9"	"[H][C@@]12[C@H]([C@@H](C3=C(O)C=C4O[C@H](C5=CC=C(O)C=C5)[C@]([H])(C4=C13)C1=C([C@@H]2C2=CC=C(O)C=C2)C(O)=CC(O)=C1)C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1"	NULL
"PHUB001576"	"Scirpusin A"	1	0	470.1365530480	"C28H22O7"	"OC1=CC=C(\\C=C\\C2=C3C(C(OC3=CC(O)=C2)C2=CC=C(O)C(O)=C2)C2=CC(O)=CC(O)=C2)C=C1"	NULL
"PHUB001579"	"1,3-dihydroxybenzene"	0	1	110.0367794360	"C6H6O2"	"OC1=CC(O)=CC=C1"	NULL
"PHUB001580"	"Quercetin 7-O-sulfate"	0	1	381.9994676960	"C15H10O10S"	"OC1=C(O)C=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(OS(O)(=O)=O)C=C2O1"	NULL
"PHUB001581"	"Salicyluric acid"	0	1	195.0531577810	"C9H9NO4"	"OC(=O)CNC(=O)C1=CC=CC=C1O"	NULL
"PHUB001582"	"Benzoic acid-4-O-glucuronide"	0	1	314.0637820310	"C13H14O9"	"OC1C(O)C(OC2=CC=C(C=C2)C(O)=O)OC(C1O)C(O)=O"	NULL
"PHUB001583"	"Benzoic acid-4-O-sulfate"	0	1	217.9885086140	"C7H6O6S"	"OC(=O)C1=CC=C(OS(O)(=O)=O)C=C1"	NULL
"PHUB001584"	"4-Hydroxymandelic acid"	0	1	168.0422587440	"C8H8O4"	"OC(C(O)=O)C1=CC=C(O)C=C1"	NULL
"PHUB001585"	"Vanillyl mandelic acid"	0	1	198.0528234300	"C9H10O5"	"COC1=C(O)C=CC(=C1)C(O)C(O)=O"	NULL
"PHUB001586"	"3-Phenylpropionic acid-4'-O-glucuronide"	0	1	342.0950821600	"C15H18O9"	"OC1C(O)C(OC2=CC=C(CCC(O)=O)C=C2)OC(C1O)C(O)=O"	NULL
"PHUB001588"	"Dihydrocaffeic acid-3-sulfate"	0	1	262.0147233640	"C9H10O7S"	"OC(=O)CCC1=CC(OS(O)(=O)=O)=C(O)C=C1"	NULL
"PHUB001589"	"3-(3'-Methoxyphenyl)propionic acid"	0	1	180.0786442500	"C10H12O3"	"COC1=CC=CC(CCC(O)=O)=C1"	NULL
"PHUB001590"	"3-(4'-Methoxyphenyl)propionic acid"	0	1	180.0786442500	"C10H12O3"	"COC1=CC=C(CCC(O)=O)C=C1"	NULL
"PHUB001592"	"Dihydroisoferulic acid-3'-O-sulfate"	0	1	276.0303739000	"C10H12O7S"	"COC1=C(OS(O)(=O)=O)C=C(CCC(O)=O)C=C1"	NULL
"PHUB001593"	"3-(Phenyl)hydracrylic acid"	0	1	166.0629941820	"C9H10O3"	"OC(CC(O)=O)C1=CC=CC=C1"	NULL
"PHUB001594"	"Caffeic acid 3'-sulfate"	0	1	259.9990733000	"C9H8O7S"	"[H]\\C(=C(\\[H])C1=CC(OS(O)(=O)=O)=C(O)C=C1)C(O)=O"	NULL
"PHUB001595"	"Naringenin 7-O-glucoside"	1	0	434.1212969240	"C21H22O10"	"OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C[C@H](O3)C3=CC=C(O)C=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001598"	"Cyanidin 3-O-(6''-acetyl-galactoside)"	1	0	491.1189512000	"C23H23O12"	"[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O"	NULL
"PHUB001599"	"Cyanidin 3-O-(6''-acetyl-glucoside)"	1	0	491.1189512000	"C23H23O12"	"CC(=O)OC[C@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@H]1O"	NULL
"PHUB001600"	"Cyanidin 3-O-(6''-caffeoyl-glucoside)"	1	0	611.1400805720	"C30H27O14"	"O[C@@H]1[C@@H](COC(=O)\\C=C\\C2=CC(O)=C(O)C=C2)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O"	NULL
"PHUB001601"	"Cyanidin 3-O-(6''-dioxalyl-glucoside)"	1	0	592.0700492140	"C25H20O17"	"OC1C(O)C(COC(=O)C(=O)OC(=O)C([O-])=O)OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)C1O"	NULL
"PHUB001602"	"Cyanidin 3-O-(6''-malonyl-3''-glucosyl-glucoside)"	1	0	697.1610552630	"C30H33O19"	"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O"	NULL
"PHUB001603"	"Cyanidin 3-O-(6''-malonyl-glucoside)"	1	0	549.0880450020	"C24H21O15"	"O[C@H]1[C@H](O)[C@@H](COC(=O)CC([O-])=O)OC(OC2=C(OC3=CC(=O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@@H]1O"	NULL
"PHUB001604"	"Cyanidin 3-O-(6''-p-coumaroyl-glucoside)"	1	0	595.1451659500	"C30H27O13"	"OC1C(COC(=O)\\C=C\\C2=CC=C(O)C=C2)OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)C(O)C1O"	NULL
"PHUB001605"	"Cyanidin 3-O-(6''-succinyl-glucoside)"	1	0	549.1244305080	"C25H25O14"	"[H][C@]1(COC(=O)CCC(O)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001606"	"Cyanidin 3-O-glucosyl-rutinoside"	1	0	757.2191187520	"C33H41O20"	"CC1OC(OCC2OC(OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O"	NULL
"PHUB001607"	"Cyanidin 3-O-sambubioside"	1	0	581.1500966540	"C26H29O15"	"OC[C@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001608"	"Cyanidin 3-O-sambubiosyl 5-O-glucoside"	1	0	743.2034686880	"C32H39O20"	"OCC1OC(OC2=C3C=C(OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C(O)=C2)C(O)C(O)C1O"	NULL
"PHUB001609"	"Cyanidin 3-O-sophoroside"	1	0	611.1612099440	"C27H31O16"	"OC[C@H]1O[C@@H](O[C@H]2[C@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001610"	"Cyanidin 3-O-xyloside"	1	0	419.0972732320	"C20H19O10"	"OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H]1O"	NULL
"PHUB001611"	"Cyanidin 3-O-xylosyl-rutinoside"	1	0	727.2085540660	"C32H39O19"	"CC1OC(OCC2OC(OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O"	NULL
"PHUB001612"	"Delphinidin 3,5-O-diglucoside"	1	0	627.1561245660	"C27H31O17"	"OC[C@H]1O[C@@H](OC2=CC(O)=CC3=[O+]C(=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C23)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001613"	"Delphinidin 3-O-(6''-acetyl-galactoside)"	1	0	507.1138658220	"C23H23O13"	"CC(=O)OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O"	NULL
"PHUB001614"	"Delphinidin 3-O-(6''-acetyl-glucoside)"	1	0	507.1138658220	"C23H23O13"	"[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001615"	"Delphinidin 3-O-(6''-malonyl-glucoside)"	1	0	549.0880450020	"C24H21O15"	"O[C@H]1[C@H](O)[C@@H](COC(=O)CC([O-])=O)OC(OC2=C(OC3=CC(=O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@@H]1O"	NULL
"PHUB001616"	"Delphinidin 3-O-(6''-p-coumaroyl-glucoside)"	1	0	611.1400805720	"C30H27O14"	"O[C@@H]1[C@@H](COC(=O)\\C=C\\C2=CC=C(O)C=C2)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@H]1O"	NULL
"PHUB001617"	"Delphinidin 3-O-arabinoside"	1	0	435.0927364500	"C20H19O11"	"O[C@H]1CO[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@H]1O"	NULL
"PHUB001618"	"Delphinidin 3-O-feruloyl-glucoside"	1	0	641.1506452580	"C31H29O15"	"[H][C@]1(COC(=O)\\C=C\\C2=CC(OC)=C(O)C=C2)O[C@@]([H])(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001619"	"Delphinidin 3-O-galactoside"	1	0	465.1033011360	"C21H21O12"	"OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O"	NULL
"PHUB001620"	"Delphinidin 3-O-glucoside"	1	0	465.1033011360	"C21H21O12"	"OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001621"	"Delphinidin 3-O-glucosyl-glucoside"	1	0	627.1561245660	"C27H31O17"	"OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001622"	"Delphinidin 3-O-rutinoside"	1	0	611.1612099440	"C27H31O16"	"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001623"	"Delphinidin 3-O-sambubioside"	1	0	597.1455598800	"C26H29O16"	"OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(OC2OCC(O)C(O)C2O)C(O)C1O"	NULL
"PHUB001624"	"Delphinidin 3-O-xyloside"	1	0	435.0921878520	"C20H19O11"	"OC[C@H]1O[C@@H](OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H]1O"	NULL
"PHUB001625"	"Malvin"	1	0	655.1868760870	"C29H35O17"	"[H]OC[C@H]1O[C@@H](OC2=CC(O[H])=CC3=[O+]C(=C(O[C@H]4O[C@@H](CO[H])[C@H](O[H])[C@@H](O[H])[C@@H]4O[H])C=C23)C2=CC(OC([H])([H])[H])=C(O[H])C(OC([H])([H])[H])=C2)[C@H](O[H])C(O[H])[C@@H]1O[H]"	NULL
"PHUB001626"	"Peonidin"	1	0	301.0712131480	"C16H13O6"	"COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"	NULL
"PHUB001627"	"Malvidin 3-O-(6''-acetyl-galactoside)"	1	0	535.1446173500	"C25H27O13"	"COC1=CC(=CC(OC)=C1O)C1=C(OC2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1"	NULL
"PHUB001628"	"Malvidin 3-O-(6''-acetyl-glucoside)"	1	0	535.1451659500	"C25H27O13"	"COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C(C=C1OC1OC(COC(C)=O)C(O)C(O)C1O)C(O)=CC(O)=C2"	NULL
"PHUB001629"	"Malvidin 3-O-(6''-caffeoyl-glucoside)"	1	0	655.1662953220	"C32H31O15"	"[H][C@]1(COC(=O)\\C=C\\C2=CC(O)=C(O)C=C2)OC(OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(OC)=C(O)C(OC)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001630"	"Malvidin 3-O-(6''-p-coumaroyl-glucoside)"	1	0	639.1713807000	"C32H31O14"	"COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C(C=C1OC1OC(COC(=O)\\C=C\\C3=CC=C(O)C=C3)C(O)C(O)C1O)C(O)=CC(O)=C2"	NULL
"PHUB001631"	"Malvidin 3-O-arabinoside"	1	0	463.1240365780	"C22H23O11"	"COC1=CC(=CC(OC)=C1O)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@H]1OC[C@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001632"	"Malvidin 3-O-galactoside"	1	0	493.1340526650	"C23H25O12"	"COC1=CC(=CC(OC)=C1O)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001633"	"Malvidin 3-O-glucoside"	1	0	493.1346012640	"C23H25O12"	"COC1=CC(=CC(OC)=C1O)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001634"	"Pelargonin"	1	0	595.1657467180	"C27H31O15"	"OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=[O+]3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001635"	"Pelargonidin 3-O-(6''-malonyl-glucoside)"	1	0	519.1138658220	"C24H23O13"	"O[C@@H]1[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@H]1O"	NULL
"PHUB001636"	"Pelargonidin 3-O-(6''-succinyl-glucoside)"	1	0	533.1295158860	"C25H25O13"	"[H][C@]1(COC(=O)CCC(O)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001637"	"Pelargonidin 3-O-arabinoside"	1	0	403.1023586120	"C20H19O9"	"OC[C@H]1O[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@@H](O)[C@H]1O"	NULL
"PHUB001638"	"Pelargonidin 3-O-galactoside"	1	0	433.1134718920	"C21H21O10"	"OC[C@H]1O[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O"	NULL
"PHUB001639"	"Pelargonidin 3-O-glucosyl-rutinoside"	1	0	741.2236555200	"C33H41O19"	"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)[C@H](O[C@@H]3OC(CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@@H]1O"	NULL
"PHUB001640"	"Pelargonidin 3-O-rutinoside"	1	0	579.1713807000	"C27H31O14"	"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001641"	"Pelargonidin 3-O-sambubioside"	1	0	565.1551820340	"C26H29O14"	"[H][C@]1(O)[C@H](O)CO[C@@H](O[C@H]2[C@@H](OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H]1O"	NULL
"PHUB001642"	"Pelargonidin 3-O-sophoroside"	1	0	595.1662953220	"C27H31O15"	"OC[C@H]1O[C@@H](O[C@H]2[C@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"	NULL
"PHUB001643"	"Peonidin 3-O-(6''-acetyl-galactoside)"	1	0	505.1340526650	"C24H25O12"	"COC1=C(O)C=CC(=C1)C1=C(OC2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1"	NULL
"PHUB001644"	"Melatonin"	1	0	232.1211777660	"C13H16N2O2"	"COC1=CC=C2NC=C(CCNC(C)=O)C2=C1"	NULL
"PHUB001645"	"Peonidin 3-O-(6''-acetyl-glucoside)"	1	0	505.1340526650	"C24H25O12"	"COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2"	NULL
"PHUB001646"	"Peonidin 3-O-(6''-malonyl-glucoside)"	1	0	549.1238819050	"C25H25O14"	"COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](COC(=O)CC(O)=O)[C@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2"	NULL
"PHUB001647"	"Isourolithin A"	0	1	228.0422587380	"C13H8O4"	"OC1=CC2=C(C=C1)C1=C(C=CC(O)=C1)C(=O)O2"	NULL
"PHUB001648"	"Isourolithin A glucuronide"	0	1	404.0743467150	"C19H16O10"	"OC1C(O)C(OC2=CC3=C(C=C2)C2=C(C=CC(O)=C2)C(=O)O3)OC(C1O)C(O)=O"	NULL
"PHUB001649"	"Isourolithin B"	0	1	212.0473441180	"C13H8O3"	"OC1=CC2=C(C=C1)C(=O)OC1=C2C=CC=C1"	NULL
"PHUB001650"	"Peonidin 3-O-(6''-p-coumaroyl-glucoside)"	1	0	609.1602674140	"C31H29O13"	"COC1=C(O)C=CC(=C1)C1=C(OC2O[C@H](COC(=O)\\C=C\\C3=CC=C(O)C=C3)[C@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1"	NULL
"PHUB001651"	"Peonidin 3-O-arabinoside"	1	0	449.1078379160	"C21H21O11"	"COC1=CC(=CC(O)=C1O)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001652"	"Peonidin 3-O-galactoside"	1	0	463.1240365780	"C22H23O11"	"[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(OC)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O"	NULL
"PHUB001653"	"Peonidin 3-O-glucoside"	1	0	463.1240365780	"C22H23O11"	"COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O"	NULL
"PHUB001654"	"Peonidin 3-O-rutinoside"	1	0	609.1813967830	"C28H33O15"	"COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2"	NULL
"PHUB001655"	"Petunidin 3,5-O-diglucoside"	1	0	641.1717746300	"C28H33O17"	"COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1OC1OC(CO)C(O)C(O)C1O)C(OC1OC(CO)C(O)C(O)C1O)=CC(O)=C2"	NULL
"PHUB001656"	"Petunidin 3-O-(6''-acetyl-galactoside)"	1	0	521.1295158860	"C24H25O13"	"[H][C@]1(COC(C)=O)OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(OC)=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O"	NULL
"PHUB001657"	"Petunidin 3-O-(6''-acetyl-glucoside)"	1	0	521.1295158860	"C24H25O13"	"[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(OC)=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"	NULL
"PHUB001658"	"Petunidin 3-O-(6''-p-coumaroyl-glucoside)"	1	0	625.1551820340	"C31H29O14"	"COC1=CC(=CC(O)=C1O)C1=C(OC2O[C@H](COC(=O)\\C=C\\C3=CC=C(O)C=C3)[C@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1"	NULL
"PHUB001659"	"Petunidin 3-O-arabinoside"	1	0	449.1083865140	"C21H21O11"	"[H][C@@]1(O)CO[C@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(OC)=C2)[C@]([H])(O)[C@]1([H])O"	NULL
"PHUB001660"	"Petunidin 3-O-galactoside"	1	0	479.1189512000	"C22H23O12"	"COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1OC1OC(CO)C(O)C(O)C1O)C(O)=CC(O)=C2"	NULL
"PHUB001661"	"Petunidin 3-O-glucoside"	1	0	479.1189512000	"C22H23O12"	"COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2"	NULL
"PHUB001662"	"Petunidin 3-O-rhamnoside"	1	0	447.1291219560	"C22H23O10"	"COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=CC(O)=C2)C=C1OC1OC(C)C(O)C(O)C1O"	NULL
